train,valid,phys,data
27.651536003748575,28.799278672536214,43.78024457295736,24.80529231230418
12.010267158349356,14.553591601053874,26.51766533056895,9.450137467185657
5.113458547989527,12.127844937642415,13.244452520211537,3.6785770187775295
4.182750564813614,4.962122964859009,15.144396209716797,2.2483422910173734
3.3451406995455426,4.376843245824178,13.709141314029694,1.5161992765963077
2.1347039033969244,4.911689758300781,8.465692273775737,1.0174706012010575
2.0372186278303466,2.9998114625612895,8.524537561337153,0.8923975382000208
2.2530698120594024,2.647186990578969,10.223671480019886,0.8464929382006328
1.3989828094840049,3.8801705757776896,6.048026496171952,0.5785632694760958
1.7683872987826665,2.2525742769241335,8.635354240735372,0.556569509829084
1.2426430056492488,1.8415353715419769,5.863957583904266,0.42711686541636784
1.5354600161314012,1.825970466931661,7.40631534854571,0.4994266428053379
1.1916404396295548,1.9678110917409262,5.745590913295746,0.3880020655070742
1.2682008042931556,1.6288116852442422,6.085971597830454,0.41800590765972934
1.2067646647493044,1.6931014895439147,5.952519365151724,0.36927849017083647
1.722818342844645,1.9075623591740927,9.00432178179423,0.4378470617036025
1.6548942267894744,1.6937209963798523,8.36599923769633,0.4705815037091573
1.4010549108187358,1.4664054354031881,7.165768710772197,0.3837524046500524
1.3552170236905416,2.2305978298187257,6.9438691655794775,0.3689842158307632
1.3356576626499495,1.3965756237506866,6.964971196651459,0.3422493288914363
1.2513036439816156,4.061801028251648,6.565751280387243,0.3134598916396499
1.4180643424391746,2.5246659994125364,7.346430961290995,0.3718819292883078
1.9421339511871338,1.4239287694295248,9.993998297055562,0.5212166152894497
1.0706147442261378,1.2282513936360677,5.636683563391368,0.2648378410066167
1.1818406646450361,1.6221807479858399,6.279721542199453,0.28221459028621515
1.124234439432621,1.5661076426506042,5.878731791178385,0.28520545065402986
1.189544074734052,1.0982311089833579,6.261598948637644,0.29447551059226196
1.0995871603488923,1.224694061279297,5.875450815757116,0.2567876376211643
1.1578283866246541,1.1417572458585104,6.446231492360433,0.22458072577913601
1.1042631804943084,1.032868508497874,6.035298275947571,0.2340804770588875
1.0271874179442724,1.1527170141537983,5.676331816116969,0.20675011668354273
1.2160660400986671,1.1799935658772787,6.6397991637388865,0.25893662199378015
1.3122681930661202,1.5838476339975993,7.146057959397634,0.28277582849065463
1.0429468045632044,0.924426672856013,5.671016043424606,0.22622866723686458
1.1668192078669866,1.830595866839091,6.441492414474487,0.23599446813265482
1.3375209073225658,1.1704115887482962,7.538630491495132,0.2432073964426915
1.0460455725590387,1.7146291931470234,5.768766403198242,0.21262420577307542
0.9945259933670362,0.9869868079821269,5.44542032678922,0.20907400778184335
0.9139959345261256,1.5732115189234415,5.149607384204865,0.16653505358844994
0.9073182155688604,1.5680237412452698,5.072325452168783,0.17231689424564442
1.128447748720646,1.0775922815004984,6.259847954909007,0.22290649581700564
1.0747406775752704,1.5180696845054626,6.155235010385513,0.1781828007971247
1.016364820798238,0.830286963780721,5.7017997443676,0.18952331791321436
1.1263092468182245,1.6722890853881835,6.025079476833343,0.2618203324576219
1.134217653175195,1.4352351665496825,6.304758850733439,0.22176915227125088
0.8794404392441114,1.755182389418284,4.911329950888952,0.16793048822631437
1.023825923105081,1.3886922597885132,5.72966291308403,0.1933840467284123
0.9583602214852969,1.520149000485738,5.377653312683106,0.17848492842167615
1.0736390088995298,0.9220349192619324,6.213897403081258,0.1665345413610339
0.8349311192830403,1.234986533721288,4.763031780719757,0.14173684939742087
0.7610789602001508,1.187273629506429,4.386349519093831,0.12132530137896538
1.3626946489016214,1.9152758598327637,7.523617724577586,0.2754728696619471
0.9457847903172175,2.2663910031318664,5.253254236777623,0.18564308440933625
1.433585320909818,0.8359531998634339,7.876960106690725,0.2965191166847944
0.8181033462285996,1.6794284164905549,4.493352069457372,0.16953000326951345
0.7825117583076159,1.9955617944399515,4.447582085927327,0.13573460634797813
1.0503161286314329,0.7713685651620229,5.877995079755783,0.19837273545563222
0.9234842722614606,1.1578058322270712,5.359180442492167,0.14071431811898946
1.1685957163572311,1.6182044823964437,6.219933023055394,0.2771832120915254
1.2573478986819586,1.054794289668401,7.14519651333491,0.2183157394329707
0.9368769481778145,0.9389397541681925,5.312541927893957,0.1647007339944442
0.772905973593394,1.398408442735672,4.392856556177139,0.13409112536658843
0.9319087132811547,1.6461822827657064,5.320979539553324,0.15736675926794608
0.8012017771601677,0.8793081055084865,4.440260185798009,0.1590149598196149
1.0147795195380847,1.274738347530365,5.721589843432109,0.1841658879071474
1.0869187499086062,0.9282034039497375,6.248735143740972,0.17600994364668926
1.0182960105439027,1.6997137864430745,5.685532687107722,0.19466596196095148
1.092814315855503,1.7072580496470133,6.280687069892883,0.17730731839934985
0.9739065110683441,0.8804140428702036,5.528309119741122,0.17018835519750913
1.0013479739427567,0.9299783219893774,5.844120625654856,0.14674097926666338
0.7921074946721395,0.7608825494845708,4.5524082978566485,0.12852496840059757
0.9326156005263329,1.4957930763562521,5.161623561382294,0.18632004025081794
0.792250378926595,1.1471219698588053,4.481733306248983,0.14116512481123208
0.8795293045540651,0.89699920018514,5.0305307070414225,0.1469995974873503
0.689348736902078,1.8579139669736227,3.926955423752467,0.11800634935498237
0.9245650184651216,0.8225857615470886,5.135947374502818,0.18137985821813346
0.7928610426684221,0.5911289652188619,4.477714231610298,0.1425927983596921
0.769565499573946,0.736940911412239,4.287964278459549,0.1486715649565061
0.7206920554240545,1.0253639241059622,4.078812523682912,0.12808252951751153
0.8162597333391507,0.7670195817947387,4.701409995555878,0.1306449346865217
0.8644940912723541,1.9930051485697429,4.98892244497935,0.13665375964095194
1.3559021612008413,1.9586410025755565,7.188081647952398,0.3266939543187618
0.9149058724443118,0.7893476674954096,5.357279902696609,0.1309574724485477
1.0339112848043441,1.3086058298746746,5.879249669114748,0.17885153318444888
0.802226806183656,0.6968496392170588,4.442948867877324,0.1597464106976986
0.7647673885027567,0.8781213581562042,4.382625349362692,0.12632183140764633
0.7908528876801332,0.7171420812606811,4.609306720892588,0.11700806257625421
0.9296685303250949,1.2160587847232818,5.1441910783449805,0.18592921178787947
0.9454576067626477,0.6963708599408468,5.395624069372813,0.16013406720012427
0.9018288470804692,1.4102400620778401,5.182252443830172,0.14645993411540986
0.8022304691374302,0.9006970922152201,4.429290996988614,0.1621609278023243
0.8520955448349317,3.014857504765193,4.623896983265877,0.18648349189509947
1.4309736887613933,0.7476484934488933,7.93832308848699,0.28261783843239147
0.8372823784748713,1.2154370625813802,4.803849458694458,0.13729992086688678
1.2271323690811793,1.1355161170164745,6.915781778097153,0.2232530167947213
0.7973635529478391,1.695740246772766,4.559400728344917,0.1334746059961617
0.8107739401360353,1.1530051191647848,4.679234603047371,0.1281043757374088
0.9279080634315808,1.0586919744809469,5.2527281453212105,0.1647044813260436
0.7291657040516536,0.8997865657011668,4.165222776929538,0.12280266229063272
0.7763190865516663,0.796668333808581,4.420784233013789,0.1331781476115187
0.7941666682561238,1.3049734254678091,4.457929055889448,0.14762033987790346
0.7891805219153564,1.132632166147232,4.510303115844726,0.13251179959625006
0.94467040275534,1.3460774342219035,5.240978762507439,0.18649829073498647
0.6991265542805195,0.9771849890549977,3.880993733803431,0.13762054493029913
0.7623106628656388,1.840366550286611,4.288458917538325,0.14004916871587436
0.7699975634614626,0.7282174626986185,4.442629927396775,0.12188593596220017
1.233600996931394,0.7466662883758545,6.840572440624237,0.24413539469242096
0.6578830714027087,0.6219083309173584,3.7823806166648866,0.10650112393001715
0.8639588619271914,1.25313351949056,4.961533252398173,0.1408574584250649
0.9246084980666638,1.656813633441925,5.110383289059003,0.18594231999789676
0.7147177000840504,0.728567174077034,4.095002138614655,0.11819688295945525
0.7723882993062338,0.9112304468949636,4.437051206827164,0.12568303955097992
1.0698224753141403,3.839344302813212,5.960909926891327,0.2066893405591448
1.0218307008345922,0.9703668554623922,5.879960987965266,0.1645135385915637
0.8451668530702591,0.694648144642512,4.836015079418818,0.1408994836732745
0.812123874326547,1.0090517898400624,4.754435880978902,0.11642172168940305
1.1359889050324758,0.78166463971138,6.5788694282372795,0.17548052469889322
0.6766173293193182,1.3464994788169862,3.8345023771127065,0.11934346854686737
0.8424594382445018,0.8060977836449941,4.896150237321853,0.12710220680261652
0.8479170200725397,1.2871239940325419,4.821873380740484,0.14663056737432878
0.8625431311627229,1.6306705474853516,4.874923861026764,0.15447591254487633
0.9177043256660302,1.0460577746232351,5.2647881507873535,0.15057184627900522
0.662499476969242,1.4992967605590821,3.8285425146420797,0.10378597024828196
1.093200104435285,1.3166781544685364,6.23111246029536,0.1865096442401409
0.692710251112779,0.9933818757534028,3.8218485275904337,0.14050934873521329
0.7732104475299517,1.6788588682810466,4.369508715470632,0.13856954220682383
1.0241716454426448,0.641897760828336,5.819678334395091,0.17790570985525847
0.7244097461303075,0.872827806075414,4.096453792850176,0.12934311696638665
0.7612150507668655,0.6820724258820215,4.32607082327207,0.1321228202742835
1.045104517042637,1.6249820788701375,5.921423025925955,0.18457766522963842
0.8261200572053592,1.568361802895864,4.808520562450091,0.12334346662585934
0.8173091436425844,0.5865955352783203,4.555605898300807,0.15760967905322712
0.919639331350724,1.0949843168258666,5.228109347820282,0.159321052270631
0.9217397332191467,0.5758599599202474,5.338834148645401,0.14225244168192147
0.7299705130358537,0.811057049036026,4.157220188776652,0.12516171267877022
0.7247115723788738,0.9765996396541595,4.005768901109695,0.14570141999671857
1.0108716865380605,1.1059084455172221,5.804833074410756,0.1648784540593624
0.7274691646297773,1.0063255826632183,4.118307606379191,0.12908587561299403
1.468352568646272,1.5745984196662903,8.17931278149287,0.28406540434807537
0.6998500108718873,0.7333256800969442,4.064166875680288,0.10614700851341088
0.6920521741112073,0.690527559320132,3.8440406848986943,0.13581887998928627
0.7482244238257408,1.1989217201868694,4.14276261528333,0.14918823409825563
0.7137311309576034,0.6581794341405233,4.166766274968783,0.10437196592489878
1.0019681702057521,0.9207801282405853,5.850973019997279,0.1462613891499738
0.6764982531468073,0.8479221979777019,3.8307876785596213,0.11985891231646141
0.9793051421642304,1.1596964915593466,5.6185704131921135,0.16061122703055541
0.7488198866446812,0.7285843372344971,4.29604131480058,0.12283960171043873
0.703703265140454,0.5112902661164601,3.941904122630755,0.13225602017094693
0.6716819191972415,0.7816811035076777,3.8802807688713075,0.10545857396597663
0.7423753363390764,0.983251170317332,4.253939600785573,0.12268749574820201
0.7753411663075288,0.750238444407781,4.4029321054617565,0.13517802643279234
0.7179495617747307,1.169339523712794,4.051514999071757,0.1296732755067448
0.616123237212499,1.8617322166760764,3.524645533164342,0.102854566834867
0.8182854503393173,0.8786584079265595,4.7522543211778006,0.12405561295648417
0.6872025161981583,0.782548408706983,3.9096990962823233,0.11852662473296126
0.7907888576388359,1.0599141667286556,4.477798068523407,0.14014014033600689
0.7454201790193716,2.76741779645284,4.185430965820948,0.13835941863556703
0.8783622150619824,0.5353086749712627,5.011088680227598,0.14905751142650842
1.0388968562086422,0.655940443277359,5.77763333717982,0.20264918866256873
0.8138528019189835,1.5874731024106343,4.498248607913653,0.16366526844600837
1.2029574751853942,1.6204494953155517,6.491986155509949,0.26959941554814576
1.0224687322974204,1.7215749899546304,5.645629969239235,0.20661671105772256
1.1240839506189029,0.6569201201200485,5.790953336159388,0.30051871792723733
0.8680743135511875,1.1031389236450195,5.030470873912176,0.13353370213881136
0.7278886191546917,0.6190373450517654,4.071872442960739,0.13777379896491765
0.8304092136522134,1.1452783823013306,4.66404114762942,0.15388589246819417
0.7536528964837392,0.6758467276891073,4.16865197122097,0.15100596838941177
0.8937951043248177,0.7334560016791026,4.953318440914154,0.17740860053648552
0.8816731718679269,1.1754646102587383,5.095030654470126,0.13813945526878038
0.6815211301048597,0.6253629982471466,3.908208089073499,0.11210575131699443
0.7506806649267673,0.6173909882704417,4.243272085984548,0.13434097928305466
0.6588445499539375,0.7002040773630143,3.8114534288644792,0.10250177293395003
0.763267470151186,0.596116621295611,4.353474532564481,0.12970148374636967
0.6773799767096838,1.2016047517458597,3.83262244562308,0.12057244470342994
0.8168403384586175,1.1236522336800894,4.541188873847326,0.15960232007006805
0.9371797077357769,1.0742553035418192,5.027828838427862,0.21530039831995965
0.7816155297060807,0.6875616252422333,4.4814238031705225,0.12870815036197503
0.6346846121052901,0.8013371735811233,3.6526279866695406,0.10210633656630913
0.9425787210464478,0.9103729526201884,5.299429919322332,0.17372258709122737
0.6403507123390834,0.7233579953511556,3.7502710461616515,0.0915412126419445
0.7680461334685484,0.6489182988802592,4.456074839830398,0.11721750019739072
0.6599391515056292,1.224408710002899,3.7905479709307355,0.10747874450559418
0.6914332424600919,1.242714269955953,4.017111297448476,0.10454885251820087
0.6609931806723277,0.6881198763847352,3.7447808643182117,0.11679531984652082
0.5446863638858,1.058221294482549,3.052915422121684,0.10205768843491872
0.702239828556776,0.6173496067523956,3.946893598635991,0.12965384262303511
1.0058435504635175,0.9608766496181488,5.633207055926323,0.18924995008856058
0.676079269995292,0.9470459481080373,3.735498011112213,0.13618181453396877
0.7015749283134938,1.0542276044686636,3.844802529613177,0.14688766868785025
0.7531183555722236,0.7220105330149332,4.220682289203008,0.1411952771867315
0.8597734342018764,0.9986037572224935,4.9910268475612005,0.13072867517669995
0.6542173579335213,1.251179544130961,3.703745786348979,0.1160652504923443
0.730515007674694,1.327471137046814,4.194569340348243,0.11921126858020822
0.7038045726716519,0.5354897201061248,4.014997277657191,0.11947641472021739
0.7130487655599912,0.7180446257193883,4.06662433842818,0.12124127658704917
0.6218044842282932,0.5823937783638636,3.5513068119684856,0.10483346587667862
0.7979813312490781,0.8181586841742198,4.618961421648661,0.12369069258371988
0.7366717060407003,0.750181132555008,4.1546549210945765,0.13349816656361024
0.640016737083594,0.76713241537412,3.7368992884953816,0.09350801867743333
0.6142400361597538,0.9598076234261195,3.4120398034652073,0.12051063704614838
0.588137435913086,0.5961960802475611,3.438238752881686,0.08517835593471924
0.7345326912899812,1.2161467413107554,4.175083187222481,0.12737669063111146
0.6325550496578216,0.7124008297920227,3.576265917221705,0.11307662365337214
0.6844254006942113,0.624082217613856,3.748060467839241,0.14378389287739993
0.788065341860056,0.6762381156285604,4.406231897075971,0.14956532903015612
0.5967744159201781,0.5089474817117056,3.410950297117233,0.10015512037401399
