train,valid,phys,data
39.3898979028066,32.24999504089355,48.81057284673055,29.969223395983377
24.689199288686115,19.777076371510823,29.843561093012493,19.534837359189986
15.390212273597717,15.19022798538208,18.217470661799112,12.56295398225387
13.13940095504125,10.675330273310344,17.23700044155121,9.041801537324984
10.611478952566783,12.378611850738526,14.096788636843364,7.126169364154339
9.340935655434926,8.713192041714986,13.00245726108551,5.679414200286071
9.441552766164143,15.373171933492024,13.862395286560059,5.020710329214732
9.539928154150646,8.774471092224122,14.143307552735012,4.93654862071077
8.774085998535156,7.083107169469198,13.067294836044312,4.480877286940813
7.303752307097117,8.682455253601074,11.137295520305633,3.4702091520031293
8.102176574865977,12.990185769399007,12.894172318776448,3.3101808086037634
6.191500264406204,5.392206033070882,9.560597674051921,2.8224028716484706
5.005851778388023,7.911685291926066,7.8116100370883945,2.20009353607893
6.982866273323695,8.28886529604594,11.91196106672287,2.053771459062894
5.276429675022761,4.695951286951701,8.764772129058837,1.7880871914327146
5.0599409421285,4.126511247952779,8.493714465697606,1.6261673991878827
4.148319566249848,5.087422982851664,6.916174819072087,1.3804642831285794
3.9543519099553426,8.95375181833903,6.732790831724802,1.1759129968782267
5.093392006556193,5.514728569984436,9.012820980946223,1.1739629939198495
4.344753748178482,3.7286781231562296,7.677370309829712,1.012137214715282
3.865548011660576,4.134070865313212,6.805580115318298,0.9255158548553785
4.960797663529714,4.222139938672384,8.882980902989706,1.0386144431928794
4.189025106032689,3.7824931144714355,7.431475309530894,0.9465749510874351
3.7162737290064496,3.6896074930826823,6.596418831745783,0.8361286605397861
3.852308424313863,9.250996335347493,6.901427576939265,0.8031892572840055
4.530036453406016,5.498119068145752,8.179984895388285,0.880087981869777
4.351139783859253,4.049059573809306,7.850198658307393,0.8520808892945448
4.359434350331624,5.199853682518006,7.8309687912464145,0.8878999292850495
3.9118218302726744,4.539207641283671,7.051831646760305,0.7718120153993369
3.073388334115346,2.8363772710164388,5.580301372210185,0.566475314150254
4.6070607503255205,6.423579931259155,8.46001425186793,0.7541072198500236
5.4936143060525255,4.325913619995117,10.124555027484893,0.8626735507200162
3.7190820892651875,3.0837713479995728,6.861753942569097,0.5764102369546891
3.0076434135437013,4.151948499679565,5.461544764041901,0.5537420760840177
3.8113061169783276,3.0527809143066404,7.0811075111230215,0.5415047148863474
3.4363033046325047,3.13478585879008,6.316339770952861,0.5562668103724718
