DEPTH,CAL,AT10,AT30,AT60,AT90,GR,Rv,Rh,Rvsh,Rhsh,WNAME,WIDX,Csh_pred,Rss_pred,Rv_sim,Rh_sim,Rv_err,Rh_err,Csh_q,Rss_q
6292.75,10.4387,1.1217,0.8094,1.3978,1.0305,37.8765,1.4184,0.6011,2.78,0.58,AkerBP,2.0,0.7095947,0.7643689,1.4380779337882994,0.6909561452081457,1.3873331774040676,14.948618400955876,0.6142976041090893,0.37128942435330564
6293.0,11.4565,0.9908,0.6934,1.1127,0.7013,39.1862,1.4186,0.6011,2.78,0.58,AkerBP,2.0,0.70976377,0.764529,1.4383449441194534,0.6910274478054231,1.3918612800968044,14.960480420133617,0.6143028526352661,0.37138024970085015
6293.25,12.3524,0.8676,0.5749,0.8996,0.6263,40.1169,1.418,0.6008,2.78,0.58,AkerBP,2.0,0.70934874,0.76417124,1.4377128827571868,0.6908715829206801,1.3901891930315131,14.991941231804272,0.6137971673879452,0.37125001431298527
6293.5,12.9191,0.849,0.5244,0.6579,0.482,41.0475,1.4158,0.5997,2.78,0.58,AkerBP,2.0,0.70782006,0.7628622,1.4353891921043396,0.6903003744881651,1.3836129470504044,15.107616222805579,0.611947592686577,0.37077166797343697
6293.75,13.4785,0.7455,0.5213,0.5982,0.466,41.9985,1.4111,0.5975,2.78,0.58,AkerBP,2.0,0.70447266,0.760015,1.430307400226593,0.6890495022173473,1.3611650646015838,15.322092421313346,0.6082635916478044,0.3696748856189899
6294.0,13.7123,0.6889,0.5356,0.5738,0.4469,42.9495,1.4051,0.5947,2.78,0.58,AkerBP,2.0,0.7001262,0.7563971,1.423748430609703,0.6874474456872637,1.3271959725075086,15.595669360562244,0.6036181384253775,0.3682634356246496
6294.25,13.5185,0.6849,0.5325,0.5471,0.4345,42.4907,1.4005,0.5925,2.78,0.58,AkerBP,2.0,0.6967558,0.7536617,1.4186992681026458,0.6862277624418289,1.299483620324578,15.819031635751713,0.6000036672343004,0.36720077035640186
6294.5,13.5685,0.7166,0.5402,0.5316,0.4339,42.0319,1.3983,0.5914,2.78,0.58,AkerBP,2.0,0.6951407,0.7523787,1.4162952691316604,0.6856539403133269,1.28693907828508,15.937426498702553,0.5982085612329283,0.3667130709886743
6294.75,13.4507,0.7494,0.5625,0.5192,0.4441,41.4824,1.3977,0.5912,2.78,0.58,AkerBP,2.0,0.6946704,0.7519866,1.4155824518203735,0.6854758834196522,1.279419891276634,15.946529671795028,0.597880270620916,0.36653338431006677
6295.0,12.6231,0.7976,0.5828,0.5151,0.456,40.933,1.3976,0.5911,2.78,0.58,AkerBP,2.0,0.6946106,0.75194997,1.415500641465187,0.6854606383678067,1.2808129268164707,15.963565956319867,0.597718867356272,0.36653441239933643
6295.25,12.1183,0.8111,0.5904,0.5204,0.4717,40.1903,1.3976,0.5911,2.78,0.58,AkerBP,2.0,0.6946106,0.75194997,1.415500641465187,0.6854606383678067,1.2808129268164707,15.963565956319867,0.597718867356272,0.36653441239933643
6295.5,12.1015,0.8291,0.6147,0.5149,0.4932,39.4476,1.3981,0.5911,2.78,0.58,AkerBP,2.0,0.6950494,0.7523482,1.4161875772476196,0.685644860528972,1.293725573823022,15.994731945351386,0.5977254194923065,0.3667616291995165
6295.75,12.0666,0.8234,0.6336,0.532,0.5142,39.5945,1.401,0.5912,2.78,0.58,AkerBP,2.0,0.69755834,0.754619,1.4201077145338057,0.6866895677574646,1.3638625648683558,16.151821339219325,0.5979240107323753,0.36803300765761293
6296.0,12.152,0.7994,0.6495,0.5306,0.5345,39.7415,1.411,0.5914,2.78,0.58,AkerBP,2.0,0.706161,0.76255465,1.4336081647872922,0.6902860756028179,1.6022795738690445,16.72067561765604,0.5983813311818589,0.37248428445947224
6296.25,11.9317,0.7678,0.6501,0.5363,0.5486,39.5324,1.4326,0.5918,2.78,0.58,AkerBP,2.0,0.72426224,0.7799318,1.462252703309059,0.6978647367903005,2.069852248293941,17.922395537394472,0.599340695606847,0.382113474908487
6296.5,12.1112,0.7435,0.6284,0.5447,0.541,39.3233,1.4614,0.5924,2.78,0.58,AkerBP,2.0,0.7472852,0.80351007,1.499214329123497,0.7075371982093305,2.5875413386818744,19.435718806436604,0.6007831688344363,0.39492023871037146
6296.75,12.4747,0.7167,0.6026,0.5488,0.5368,39.5174,1.4846,0.5929,2.78,0.58,AkerBP,2.0,0.7648777,0.82283163,1.5279478681087493,0.7149849601714758,2.9198348449918736,20.591155367089872,0.6020227010766838,0.4052279605299902
6297.0,12.1744,0.7094,0.5944,0.5476,0.5332,39.7115,1.4959,0.5931,2.78,0.58,AkerBP,2.0,0.7731445,0.8323663,1.5416288769245148,0.7185147724573144,3.056947451334633,21.145636900575703,0.6025681131209892,0.4102685793581605
6297.25,12.0602,0.6925,0.5868,0.5463,0.5268,39.9017,1.4989,0.5931,2.78,0.58,AkerBP,2.0,0.77531993,0.83493686,1.5452558243274688,0.7194517591265359,3.092656236404622,21.30361812957949,0.6026224366664519,0.41163167032972275
6297.5,12.0648,0.686,0.5839,0.5446,0.5268,40.0919,1.4976,0.5928,2.78,0.58,AkerBP,2.0,0.7744681,0.8339817,1.5438688832521439,0.7191102225613146,3.089535473567297,21.307392469857394,0.6020787110957,0.4111816590740208
6297.75,12.077,0.6737,0.5758,0.5425,0.5261,40.5278,1.4867,0.5907,2.78,0.58,AkerBP,2.0,0.7670885,0.8257736,1.5318643158674239,0.7161296646461739,3.037890352285194,21.23407222721752,0.5982819300936284,0.40721030006617587
6298.0,12.1456,0.6697,0.5616,0.5396,0.5217,40.9637,1.45,0.5838,2.78,0.58,AkerBP,2.0,0.7406814,0.79833245,1.4896970409154893,0.7056578137761368,2.7377269596889184,20.873212363161496,0.5862945112679587,0.39371989228657206
6298.25,12.1061,0.6647,0.5552,0.5363,0.5176,40.616,1.3779,0.5695,2.78,0.58,AkerBP,2.0,0.68237245,0.746263,1.3999547260999678,0.6833037434023745,1.6006042601036323,19.983098051338814,0.5635744091142135,0.36740488570173147
6298.5,12.0783,0.6566,0.5478,0.5327,0.5144,40.2682,1.2952,0.5523,2.78,0.58,AkerBP,2.0,0.6060799,0.6897968,1.286548838019371,0.6544273713571276,0.6679402393938291,18.491285778947596,0.5391884862098312,0.33738291201093956
6298.75,12.1092,0.6479,0.5396,0.5283,0.5109,41.2282,1.2374,0.5395,2.78,0.58,AkerBP,2.0,0.5483692,0.6528663,1.2023579972982406,0.6323443430233407,2.831905826875667,17.209331422305983,0.5225907021496379,0.3166502851437024
6299.0,12.1209,0.6487,0.5421,0.5279,0.5145,42.1882,1.2118,0.5337,2.78,0.58,AkerBP,2.0,0.52205765,0.6371982,1.164189121723175,0.6221098285149503,3.928938626574103,16.565454096861608,0.5154290518101065,0.30750679228951233
6299.25,12.1443,0.6489,0.547,0.5335,0.521,42.2747,1.2039,0.532,2.78,0.58,AkerBP,2.0,0.51386815,0.6324029,1.152291488647461,0.6188671528937565,4.286777253305015,16.32841219807452,0.5133857335392459,0.3046456896871872
6299.5,12.1457,0.6523,0.553,0.5474,0.5342,42.3612,1.1985,0.5314,2.78,0.58,AkerBP,2.0,0.5082225,0.6288929,1.1439127030968665,0.6164512655364581,4.554634701971912,16.005130887553282,0.5127699157112511,0.30245279869946184
6299.75,12.1244,0.6476,0.5473,0.5373,0.5302,42.9984,1.1842,0.5304,2.78,0.58,AkerBP,2.0,0.49321902,0.61944985,1.121466658115387,0.6098122980518554,5.29752929273881,14.972152724708799,0.511956855576133,0.2963978644218567
6300.0,12.1267,0.6417,0.5426,0.5276,0.5213,43.6356,1.1551,0.5284,2.78,0.58,AkerBP,2.0,0.46269837,0.60077727,1.0758141708374023,0.5961222511140319,6.863979669517595,12.816474472753967,0.5103839095775191,0.28406394065635543
6300.25,12.1413,0.6447,0.5448,0.5286,0.523,43.0236,1.1198,0.5259,2.78,0.58,AkerBP,2.0,0.4259033,0.5791977,1.0208076974749565,0.5793585122772031,8.840177042779375,10.16514779943014,0.5084359482441992,0.2691379322028133
6300.5,12.1229,0.6523,0.5524,0.5359,0.5264,42.4117,1.0939,0.524,2.78,0.58,AkerBP,2.0,0.39921752,0.56413573,0.9809241345524787,0.5670530833997148,10.327805599005517,8.216237290021908,0.506960995285893,0.2582177443927869
6300.75,12.1686,0.6635,0.5626,0.542,0.5256,42.6291,1.0835,0.5238,2.78,0.58,AkerBP,2.0,0.38860026,0.55809814,0.9649139410257339,0.5619836874626176,10.944721640449101,7.289745601874298,0.5071055309942146,0.25359491030743414
6301.0,12.2109,0.6875,0.5838,0.554,0.544,42.8466,1.0889,0.5276,2.78,0.58,AkerBP,2.0,0.39406148,0.56010264,0.9722600305080413,0.5636930057300742,10.71172462962243,6.84097909971081,0.5118207139945574,0.25442401734553965
6301.25,12.2132,0.7111,0.5953,0.5626,0.5514,42.6675,1.12,0.5425,2.78,0.58,AkerBP,2.0,0.42548546,0.57414925,1.0163382562994956,0.5753126333708212,9.255512830402187,6.048411681257361,0.5303199355872278,0.2621173000289243
6301.5,12.2606,0.7318,0.6198,0.5738,0.5702,42.4883,1.1935,0.577,2.78,0.58,AkerBP,2.0,0.49807167,0.61045206,1.1195169949531554,0.6030231273018054,6.1988274023330225,4.510074055772175,0.5758404098648935,0.28022453224326027
6301.75,12.2591,0.7517,0.6365,0.5919,0.5878,42.526,1.3033,0.6284,2.78,0.58,AkerBP,2.0,0.5960817,0.6725685,1.2643175524473191,0.6437204785116791,2.991057128265232,2.438013766976316,0.6523967994524884,0.30593261016904366
6302.0,12.3983,0.7706,0.648,0.6086,0.6002,42.5637,1.404,0.6751,2.78,0.58,AkerBP,2.0,0.66827404,0.7374643,1.3804245221614837,0.6794018706349351,1.6791650882134055,0.6372197652103443,0.7337032425441088,0.3275657624015655
6302.25,12.5487,0.7943,0.6689,0.6232,0.6188,42.169,1.4571,0.6997,2.78,0.58,AkerBP,2.0,0.6983601,0.7744813,1.4342009061574936,0.6975412255387482,1.5715526623091371,0.3085285781408874,0.7820585794412157,0.33786847482744975
6302.5,12.6874,0.8151,0.6746,0.6346,0.6254,41.7744,1.4729,0.7063,2.78,0.58,AkerBP,2.0,0.7066617,0.7858321,1.4496130788326262,0.7028112937742232,1.5810252676606593,0.4939411334810695,0.7960631447508555,0.3411584665400789
6302.75,12.1413,0.8036,0.674,0.6415,0.631,41.7235,1.4743,0.7036,2.78,0.58,AkerBP,2.0,0.7092011,0.7867842,1.4526316350698472,0.7030511519674703,1.4697391935259299,0.07800568967165254,0.7917993298006218,0.3432755457883115
6303.0,12.1092,0.7827,0.6622,0.6396,0.6277,41.6726,1.4699,0.6899,2.78,0.58,AkerBP,2.0,0.7132976,0.7838342,1.4545176303386689,0.70105486063443,1.0464908947092393,1.616880799308603,0.7678666370894838,0.34890001619725297
6303.25,12.3998,0.7531,0.6386,0.6275,0.6111,41.6437,1.4601,0.6624,2.78,0.58,AkerBP,2.0,0.7194682,0.7793909,1.457380146384239,0.6980641395570263,0.18627858473809197,5.384079039406144,0.7197557601866864,0.3593478023170684
6303.5,12.0964,0.7362,0.612,0.6118,0.5918,41.6148,1.4476,0.6302,2.78,0.58,AkerBP,2.0,0.7234267,0.77720404,1.4596675437688826,0.6965072304127853,0.8336241896160982,10.521617012501634,0.663998972962578,0.3703216666839377
6303.75,12.0969,0.6945,0.5924,0.6036,0.5815,42.664,1.4382,0.6072,2.78,0.58,AkerBP,2.0,0.7241024,0.77780014,1.460697550177574,0.6967550250392402,1.5642852299801249,14.74885129104748,0.6249633393849265,0.37736558058504666
6304.0,12.1642,0.6859,0.5855,0.6069,0.5867,43.7133,1.4358,0.597,2.78,0.58,AkerBP,2.0,0.72536206,0.7801745,1.463448255062103,0.6978811331982459,1.9256341455706305,16.89801226101271,0.6079744100702584,0.38113067993665734
6304.25,12.1377,0.6867,0.5882,0.6158,0.5996,44.9011,1.4464,0.5948,2.78,0.58,AkerBP,2.0,0.7346522,0.78988147,1.478544487953186,0.7019795603944102,2.2223788684448307,18.01942844559688,0.6045380647921762,0.3869807701909587
6304.5,12.1688,0.6915,0.6012,0.6212,0.6114,46.089,1.4893,0.5967,2.78,0.58,AkerBP,2.0,0.7672173,0.824878,1.5314108228683472,0.7156833692483494,2.8275581057105423,19.940232821912083,0.6086573724810351,0.40557515721277876
6304.75,12.2448,0.6967,0.611,0.6285,0.6255,45.7062,1.5897,0.6019,2.78,0.58,AkerBP,2.0,0.8315104,0.9095223,1.6420938521623611,0.7439779459366614,3.2958326830446785,23.604908778312254,0.6209825410280798,0.4486844026880691
6305.0,12.2178,0.7078,0.6163,0.634,0.6369,45.3234,1.7402,0.6088,2.78,0.58,AkerBP,2.0,0.898694,1.0429784,1.7782328641414642,0.7795742083377809,2.1855455776039667,28.050954063367428,0.6424795075593563,0.5135485233113507
6305.25,12.2147,0.7315,0.6259,0.6302,0.6393,44.6931,1.8792,0.6143,2.78,0.58,AkerBP,2.0,0.93479997,1.1718471,1.8798943591117858,0.808572279095655,0.036949718592264584,31.624984388027844,0.6673949762412116,0.5736069971104779
6305.5,12.2789,0.7497,0.6379,0.6485,0.6588,44.0629,1.9551,0.6171,2.78,0.58,AkerBP,2.0,0.9465103,1.2445046,1.929028694629669,0.823764868496679,1.333502397336759,33.489688623671846,0.6845434261010515,0.6063387758663331
6305.75,12.318,0.776,0.6612,0.6697,0.683,43.4622,1.9862,0.6184,2.78,0.58,AkerBP,2.0,0.95002335,1.2746924,1.9482488882541655,0.829912181046788,1.9107396911607306,34.20313406319341,0.6931542552907418,0.6196173090356522
6306.0,12.4977,0.7836,0.6754,0.6807,0.6973,42.8615,2.0091,0.6199,2.78,0.58,AkerBP,2.0,0.9521641,1.2967479,1.961930738687515,0.8343521150936138,2.3477806636048477,34.59463060067976,0.7017704168869701,0.6290592693588511
6306.25,12.1311,0.7691,0.6702,0.6747,0.6919,43.9203,2.0346,0.6216,2.78,0.58,AkerBP,2.0,0.9541991,1.3215262,1.976994398832321,0.839287344640159,2.8312985927297305,35.020486589472156,0.7122249496990157,0.6395159135460567
6306.5,12.2514,0.7533,0.654,0.6588,0.6786,44.9792,2.0545,0.623,2.78,0.58,AkerBP,2.0,0.9555518,1.3409975,1.988631458878517,0.8431270629141979,3.206061870113555,35.33339693646836,0.7212663880913608,0.6475988948723709
6306.75,12.3025,0.7504,0.6405,0.6433,0.6686,45.2713,2.0635,0.6235,2.78,0.58,AkerBP,2.0,0.95611185,1.3499587,1.9939367556571959,0.8448815101293327,3.3711288753479054,35.5062566366211,0.7250838001801897,0.6513239809668016
6307.0,12.3508,0.7351,0.6327,0.6324,0.6565,45.5634,2.0611,0.6233,2.78,0.58,AkerBP,2.0,0.9559707,1.3476143,1.992552932500839,0.8444227132243057,3.3257516616933223,35.476129187278325,0.7238179896871431,0.6503714182916055
6307.25,12.3095,0.7357,0.6254,0.6231,0.6435,45.9232,2.0323,0.6209,2.78,0.58,AkerBP,2.0,0.9540724,1.3196788,1.9758901995420455,0.8389172569617799,2.7756630644075546,35.11310307002414,0.7094092715930976,0.6388953211553904
6307.5,12.232,0.7277,0.6158,0.6096,0.6236,46.2829,1.9367,0.6126,2.78,0.58,AkerBP,2.0,0.9445458,1.2294952,1.9192762064933775,0.8206593322898341,0.8996640422689418,33.963325545190024,0.669131487845761,0.6004961961655425
6307.75,12.2361,0.7225,0.6222,0.6157,0.6276,44.9474,1.7611,0.5956,2.78,0.58,AkerBP,2.0,0.9085189,1.0717472,1.8027272295951842,0.7864302898530982,2.3637061833617654,32.04000837023139,0.6141951121544948,0.5295513433744352
6308.0,12.2499,0.7244,0.6123,0.6039,0.6116,43.6119,1.5774,0.5752,2.78,0.58,AkerBP,2.0,0.8315891,0.91517043,1.6455990087985992,0.7462568369785408,4.323507594687417,29.738671241053684,0.5712447016529416,0.45553045151720656
6308.25,12.4623,0.7124,0.6096,0.5976,0.6045,43.8857,1.4589,0.5602,2.78,0.58,AkerBP,2.0,0.75344163,0.81956935,1.5153040713071824,0.7147903512276982,3.866205449803432,27.595564303409166,0.5473076027260708,0.40829287473140813
6308.5,12.8832,0.6968,0.5911,0.5831,0.5824,44.1596,1.4089,0.5534,2.78,0.58,AkerBP,2.0,0.7132526,0.7809193,1.45253975212574,0.6995088379202143,3.0974343193796505,26.4020307047731,0.5377306175380128,0.3885212852995624
6308.75,13.199,0.6887,0.5773,0.5651,0.5623,44.7716,1.3953,0.5515,2.78,0.58,AkerBP,2.0,0.7016195,0.77061117,1.434687852859497,0.6951139934312042,2.8228949229195934,26.04061530937519,0.5351651354189254,0.38316175419058757
6309.0,12.4549,0.6874,0.5718,0.5547,0.5516,45.3836,1.3932,0.5513,2.78,0.58,AkerBP,2.0,0.69978064,0.7689704,1.4318479859828948,0.6943962780691395,2.774044357084034,25.956154193567837,0.5349183592810258,0.382294178150294
6309.25,12.1673,0.6895,0.5974,0.5767,0.5686,45.727,1.3957,0.552,2.78,0.58,AkerBP,2.0,0.70188636,0.7706454,1.434963240623474,0.6951067508085703,2.8131576000196374,25.925136016045336,0.5359309404007516,0.3831295012608871
6309.5,12.2239,0.7139,0.6043,0.5891,0.5779,46.0704,1.4118,0.5563,2.78,0.58,AkerBP,2.0,0.7152194,0.7816162,1.4548532617092131,0.6996782770759189,3.0495297994909474,25.773553312227016,0.5422182922533126,0.38859094465594174
6309.75,12.2591,0.7763,0.6283,0.5957,0.5802,45.4225,1.4711,0.572,2.78,0.58,AkerBP,2.0,0.76028323,0.82290304,1.5237595164775848,0.7155828049983577,3.5796014191818846,25.101888985726877,0.5665994187948244,0.40864748517987826
6310.0,12.3401,0.7748,0.6362,0.6135,0.6007,44.7745,1.6148,0.6085,2.78,0.58,AkerBP,2.0,0.8434122,0.92815685,1.663808403611183,0.7494445581391105,3.03495192043492,23.162622537240825,0.6347339363498519,0.45685058849184224
6310.25,12.3952,0.8079,0.6522,0.6288,0.6144,43.3942,1.8462,0.6626,2.78,0.58,AkerBP,2.0,0.91623354,1.1104599,1.8309391504526138,0.7962091432659977,0.8266086852662912,20.164374172351,0.7898478169816735,0.5307896511794542
6310.5,12.3052,0.845,0.6793,0.6555,0.6199,42.014,2.0782,0.712,2.78,0.58,AkerBP,2.0,0.9444171,1.3107314,1.964283383488655,0.8399897048880134,5.481504018446,17.976082147192898,1.0,0.5915077434959353
6310.75,12.3656,0.8718,0.7001,0.6837,0.6333,39.9326,2.2093,0.7379,2.78,0.58,AkerBP,2.0,0.9492128,1.4351779,2.036411147713661,0.8649902225635884,7.825503656648657,17.223231137496732,1.0,0.6139979294006835
6311.0,12.4503,0.8938,0.7105,0.695,0.6472,37.8512,2.2492,0.7456,2.78,0.58,AkerBP,2.0,0.94959027,1.475115,2.0587253361940383,0.8727239487677585,8.468551654186458,17.04988583258563,1.0,0.6185551483097268
6311.25,12.3559,0.908,0.6798,0.6659,0.6378,36.9631,2.249,0.7458,2.78,0.58,AkerBP,2.0,0.9495425,1.4748055,2.0585249781608583,0.8726819743472849,8.469320668703501,17.01286864404463,1.0,0.6182866019131766
6311.5,12.2897,0.8595,0.6854,0.683,0.6489,36.0751,2.2079,0.7395,2.78,0.58,AkerBP,2.0,0.94880235,1.4329644,2.0349269235134124,0.8646934451118805,7.8342803789387006,16.92947195562954,1.0,0.6119407689328644
6311.75,12.4763,0.8334,0.668,0.6675,0.6374,35.7669,2.0733,0.7178,2.78,0.58,AkerBP,2.0,0.94241035,1.3032194,1.9587173986434936,0.8389063164532283,5.526580878623767,16.871874680026238,1.0,0.5846613988251
6312.0,12.9872,0.8204,0.6527,0.6408,0.6244,35.4588,1.8363,0.6757,2.78,0.58,AkerBP,2.0,0.9091638,1.0949115,1.8164909976720809,0.7933223012548246,1.0787454298273242,17.40747391665305,0.82145848096504,0.5181618613502805
6312.25,12.4503,0.8188,0.646,0.6269,0.6128,35.7207,1.6013,0.6284,2.78,0.58,AkerBP,2.0,0.8291375,0.90581656,1.637745342850685,0.7428486097847559,2.2759846906066956,18.21270047497707,0.6726232371906241,0.4406790371795427
6312.5,12.3126,0.7987,0.651,0.6286,0.6153,35.9827,1.4562,0.596,2.78,0.58,AkerBP,2.0,0.7421159,0.79742885,1.4904478651285171,0.7050400650846256,2.3518654806013726,18.295312933662014,0.6067402707171806,0.39086894117489696
6312.75,12.3294,0.7793,0.6382,0.6347,0.6317,36.7409,1.3969,0.582,2.78,0.58,AkerBP,2.0,0.6964263,0.7554879,1.4196119505167006,0.6872733209601253,1.6258823478202167,18.088199477684764,0.583183114262445,0.3704072428705679
6313.0,12.8011,0.7578,0.617,0.6055,0.6193,37.4991,1.3837,0.5795,2.78,0.58,AkerBP,2.0,0.68530023,0.74605423,1.4026170045137405,0.6829381299354572,1.36713192987935,17.849547874971044,0.5792123128527461,0.36554534171810826
6313.25,12.6216,0.7419,0.6156,0.598,0.5958,37.7614,1.3914,0.5837,2.78,0.58,AkerBP,2.0,0.69112444,0.7502773,1.4110433709621428,0.684825740897409,1.4117702287007947,17.324951327292958,0.5858680992779384,0.36713011667938983
6313.5,12.4798,0.7606,0.6252,0.6035,0.6063,38.0238,1.4138,0.5945,2.78,0.58,AkerBP,2.0,0.7076683,0.7634499,1.4356368595361708,0.6906351856387999,1.5445508230422176,16.170762933355736,0.6034482753378756,0.37230988608272697
6313.75,12.3049,0.7646,0.6285,0.6044,0.6088,37.672,1.4439,0.6088,2.78,0.58,AkerBP,2.0,0.72819877,0.7817588,1.4671604204177857,0.6984249371285617,1.6109440001236757,14.721573115729578,0.6278413094696085,0.3791814674824356
6314.0,12.3233,0.7508,0.6316,0.6074,0.6123,37.3203,1.466,0.6198,2.78,0.58,AkerBP,2.0,0.74180955,0.7953825,1.4888305532932282,0.7040318121106044,1.557336513862773,13.590160069474729,0.6474767384599203,0.38382852665764267
6314.25,12.2448,0.7591,0.6171,0.5984,0.5962,38.192,1.4638,0.621,2.78,0.58,AkerBP,2.0,0.7396645,0.7931623,1.485379272699356,0.703130091072075,1.4741954296595163,13.22545749952899,0.6494043341592282,0.38223848799551435
6314.5,12.3876,0.7646,0.6275,0.5951,0.5997,39.0637,1.4198,0.6072,2.78,0.58,AkerBP,2.0,0.7088406,0.76308805,1.4365090292692184,0.6903288672730997,1.1768579566994273,13.6905249132246,0.6243228114151499,0.3690149864725626
6314.75,13.2883,0.7757,0.6438,0.6011,0.6139,38.7507,1.3295,0.5774,2.78,0.58,AkerBP,2.0,0.6352304,0.70467144,1.3256633979082109,0.6620867829869381,0.28857480946137976,14.666917732410479,0.5760586448719626,0.3418608908875738
6315.0,13.4644,0.7919,0.6557,0.6103,0.6266,38.4377,1.2289,0.5428,2.78,0.58,AkerBP,2.0,0.5391844,0.6452514,1.1874775904417039,0.6273252122862562,3.370690012067396,15.572073007784859,0.5275009813410084,0.3113870473855142
6315.25,13.7291,0.756,0.6228,0.5993,0.5951,38.3841,1.1617,0.5187,2.78,0.58,AkerBP,2.0,0.46996078,0.6093534,1.0899438059329987,0.6026011970129701,6.1768265530688895,16.17528378888954,0.4971234153261031,0.29111367173133007
6315.5,14.4343,0.7123,0.6051,0.5834,0.578,38.3304,1.1397,0.5087,2.78,0.58,AkerBP,2.0,0.44689503,0.59918654,1.0583418396115303,0.5950421938650607,7.138559304068585,16.973106716151108,0.4849042123262657,0.28530216089038524
6315.75,14.7101,0.6961,0.6108,0.5916,0.5856,38.5356,1.1593,0.5079,2.78,0.58,AkerBP,2.0,0.46757862,0.6129221,1.090291520357132,0.6053529114520562,5.952598951338571,19.187421038010662,0.48284745102923177,0.29447436970341717
6316.0,14.9605,0.6753,0.5823,0.575,0.5575,38.7408,1.2216,0.5121,2.78,0.58,AkerBP,2.0,0.53352374,0.6554955,1.1894569820165635,0.6347303480157245,2.6312228211719506,23.94656278377748,0.4852579850851155,0.32088226481624627
6316.25,14.8995,0.643,0.5593,0.5578,0.5339,39.4633,1.3145,0.5182,2.78,0.58,AkerBP,2.0,0.62923634,0.7245362,1.3337825733423232,0.6747002667889314,1.4669131489024874,30.200746196243028,0.48885407915609136,0.3603637434580616
6316.5,12.3248,0.6204,0.5444,0.5427,0.5208,40.1857,1.3976,0.5231,2.78,0.58,AkerBP,2.0,0.70776093,0.7912524,1.4542585170269011,0.7055770076436739,4.053986621844674,34.88377129490994,0.49149553839244664,0.39593738041964
6316.75,12.2698,0.6108,0.5484,0.5382,0.5311,39.1841,1.4423,0.526,2.78,0.58,AkerBP,2.0,0.7457843,0.8283719,1.5139457088708876,0.7200547634339328,4.967462308180527,36.8925405767933,0.49341389142336445,0.4149793900249409
6317.0,12.2254,0.6434,0.5754,0.5672,0.5556,38.1826,1.4655,0.5295,2.78,0.58,AkerBP,2.0,0.7639115,0.84648097,1.5421972680091858,0.7263943912701135,5.2335222114763384,37.184965301249015,0.4975983635397128,0.4240715661076106
6317.25,11.6926,0.6906,0.6049,0.5957,0.5817,36.5951,1.5053,0.5396,2.78,0.58,AkerBP,2.0,0.79206055,0.874881,1.5856302458047866,0.7353941687495171,5.3364941078048584,36.28505721822038,0.5118144197159606,0.4380089481741736
6317.5,9.6097,0.6973,0.6177,0.6105,0.5897,35.0076,1.5918,0.5622,2.78,0.58,AkerBP,2.0,0.8426561,0.93741834,1.6687347078323362,0.7531983410607284,4.833189334862177,33.973379768895114,0.5474331913543155,0.46778748326873887
6317.75,9.1481,0.7532,0.6615,0.6508,0.638,33.8881,1.7181,0.5942,2.78,0.58,AkerBP,2.0,0.89406466,1.0321542,1.7681803756952286,0.7770588250551257,2.914869663886189,30.773952382215715,0.6097817283984687,0.5106943785813942
6318.0,9.1752,0.7811,0.6814,0.6708,0.662,32.7686,1.8313,0.6217,2.78,0.58,AkerBP,2.0,0.9229249,1.1205957,1.8419293510913848,0.797485130589912,0.5804265325935049,28.274912432027016,0.6810683775072569,0.5480081438416274
6318.25,9.1752,0.7904,0.6961,0.6876,0.6771,33.5781,1.8901,0.6356,2.78,0.58,AkerBP,2.0,0.93318325,1.1679983,1.8765129780769347,0.8079757238714889,0.7188520143413131,27.12015794076287,0.7266717040730318,0.5666060796195002
6318.5,9.2066,0.77,0.6908,0.6844,0.6753,34.3875,1.9074,0.6396,2.78,0.58,AkerBP,2.0,0.9357086,1.1821879,1.886365864276886,0.8110657744798512,1.1027647962207234,26.80828243900113,0.7414015820235857,0.571960817635592
6318.75,9.0957,0.7259,0.6577,0.6495,0.6557,36.9913,1.9086,0.6396,2.78,0.58,AkerBP,2.0,0.93592954,1.1833533,1.8871837288141249,0.8113122038344437,1.1220932194213136,26.846811106073133,0.7416596363324666,0.5724953420281036
6319.0,9.0863,0.6821,0.6185,0.6138,0.6188,39.5952,1.8982,0.6354,2.78,0.58,AkerBP,2.0,0.9347935,1.1759712,1.8821977937221526,0.8096706230992341,0.8430200336027575,27.42691581668778,0.7276628981138048,0.5703434883140865
6319.25,9.1569,0.6511,0.5866,0.5858,0.5891,41.0479,1.8617,0.6212,2.78,0.58,AkerBP,2.0,0.9300656,1.1501139,1.8640965551137922,0.8039437195451162,0.12872939323158034,29.41785568981266,0.6834931582574585,0.5619856889010951
6319.5,9.1969,0.6266,0.5695,0.5697,0.5743,42.5006,1.7889,0.5932,2.78,0.58,AkerBP,2.0,0.9171738,1.0999639,1.8257164627313613,0.7928975566723954,2.058050351129823,33.66445662043079,0.609709556795213,0.5433330119002507
6319.75,9.2548,0.6007,0.55,0.5512,0.5587,43.6134,1.7033,0.5606,2.78,0.58,AkerBP,2.0,0.8946465,1.043014,1.774943015575409,0.7804732453057188,4.206130192884921,39.2210569578521,0.5410646028707642,0.5191018010700327
6320.0,9.3361,0.5748,0.5342,0.5357,0.5468,44.7261,1.6421,0.5376,2.78,0.58,AkerBP,2.0,0.872271,1.0032047,1.7331879431009292,0.7718284566700806,5.547039954992344,43.569281374642976,0.5008772259199672,0.5007289589919899
