DEPTH,CAL,AT10,AT30,AT60,AT90,GR,Rv,Rh,Rvsh,Rhsh,WNAME,WIDX,Csh_pred,Rss_pred,Rv_sim,Rh_sim,Rv_err,Rh_err,Csh_q,Rss_q,Rv_sim_q,Rh_sim_q
9798.0,13.0569,3.3954,2.4913,2.2954,2.3906,55.7369,7.0053,1.4836,2.813,0.775,Chevron,1.0,0.81518275,10.735326,6.923964193016291,1.4945459887578805,1.1610610107163055,0.7377991883176356,0.6200815142747752,2.9117445665626533,2.850514886202077,0.9305831378682388
9798.25,12.9915,3.1051,2.4454,2.2627,2.2718,59.9309,5.9811,1.3943,2.813,0.775,Chevron,1.0,0.8354496,9.093409,6.006325835764408,1.4489343870449376,0.4217591373561489,3.9184097428772495,0.5909104284772487,2.425730105843121,2.654571924935701,0.9311110245184524
9798.5,12.926,2.8779,2.4069,2.2369,2.1606,64.1248,5.3909,1.3303,2.813,0.775,Chevron,1.0,0.8470869,8.103142,5.471072154134512,1.420458810889365,1.4871756874457234,6.77732924072502,0.5684094560670007,2.1484945470201318,2.5262057301019745,0.9343120027270184
9798.75,12.9587,2.5628,2.3463,2.2037,2.0682,68.5447,5.1121,1.2883,2.813,0.775,Chevron,1.0,0.85501724,7.6453314,5.22128144222498,1.4036023201326957,2.135745431916037,8.949958870813917,0.5571805408854698,2.0191861723289053,2.461483790193051,0.9382485424757399
9799.0,12.9915,2.23,2.2815,2.169,1.9788,72.9646,5.0743,1.2632,2.813,0.775,Chevron,1.0,0.86172926,7.6321936,5.198054683864116,1.3955233285992283,2.4388523316342425,10.475247672516485,0.5595085215131301,2.003465077009465,2.456406764885145,0.9418112943574173
9799.25,13.0242,2.1353,2.2569,2.1435,1.9155,74.5538,5.2408,1.2493,2.813,0.775,Chevron,1.0,0.86833346,8.008541,5.366619189977646,1.393730897415188,2.400763051015989,11.560945922931865,0.5740207805208765,2.084333422516,2.502603180062841,0.94504389294626
9799.5,13.0569,2.1004,2.2423,2.1204,1.8584,76.143,5.5919,1.2423,2.813,0.775,Chevron,1.0,0.87469816,8.726215,5.6999506910443305,1.3960440782619377,1.9322715185237689,12.375760948397142,0.5961164637502165,2.253516458830943,2.58703380891909,0.9484062243249243
9799.75,13.0078,2.107,2.1935,2.0334,1.8036,75.7576,6.1073,1.2389,2.813,0.775,Chevron,1.0,0.88016653,9.714183,6.162837178945542,1.4006236744334335,0.9093573092126016,13.05381180348968,0.6203859006588098,2.5024531681109914,2.695112044109194,0.9521947209845663
9800.0,12.9587,2.1226,2.1324,1.9249,1.749,75.3721,6.7464,1.2373,2.813,0.775,Chevron,1.0,0.8833538,10.85289,6.702352844059467,1.4070751898692562,0.6528986710028062,13.721424866180884,0.6425272223110196,2.812231897323364,2.8127254242026325,0.9561809328437485
9800.25,12.9133,2.1414,2.044,1.8491,1.6614,73.8664,7.4373,1.2372,2.813,0.775,Chevron,1.0,0.8827302,11.9855585,7.253238513350487,1.4162428110239953,2.47484284148162,14.47161421144481,0.6601808094787506,3.1480206142534173,2.9268464339435285,0.9597931451931642
9800.5,12.8679,2.1606,1.9449,1.7899,1.5593,72.3607,8.0904,1.2388,2.813,0.775,Chevron,1.0,0.8784609,12.972738,7.753476971149444,1.4278588869944122,4.164479245161626,15.261453583662604,0.672842834528207,3.465893666662845,3.026598841339902,0.9625776097800963
9800.75,12.8261,2.2816,1.8847,1.716,1.525,71.4525,8.6419,1.2436,2.813,0.775,Chevron,1.0,0.87187594,13.750594,8.168870957970618,1.4407258707300907,5.473669471173946,15.851227945488157,0.6811302222142603,3.734172631338753,3.1067341122572936,0.9642700564819446
9801.0,12.7843,2.4595,1.8477,1.6315,1.5307,70.5443,9.0937,1.2541,2.813,0.775,Chevron,1.0,0.863614,14.3506365,8.511849413871765,1.4547456003782822,6.398392141023292,15.99917075020191,0.6862281282966628,3.9531611187662254,3.1707504882786495,0.9648280459039793
9801.25,12.7679,2.625,1.8886,1.6451,1.6088,69.6514,9.5139,1.2741,2.813,0.775,Chevron,1.0,0.8525647,14.875664,8.839905687093735,1.4722726361413634,7.084311511643647,15.553931099706723,0.6894143382157315,4.155464891569684,3.229950346770317,0.9643083838308789
9801.5,12.7515,2.7716,1.9807,1.7304,1.7313,68.7585,10.0036,1.3075,2.813,0.775,Chevron,1.0,0.8365676,15.456694,9.234501913130284,1.4973431699816373,7.688213111976852,14.51955410949424,0.691879421851901,4.3900005846334045,3.298906331877135,0.9629345516036659
9801.75,12.8206,2.9863,2.1633,1.8672,1.9157,67.4471,10.6616,1.3583,2.813,0.775,Chevron,1.0,0.81317896,16.211906,9.77965312564373,1.5349161608941857,8.272181233175791,13.00273583848823,0.6944984664900947,4.704788444026544,3.3909442707264272,0.9610612237208322
9802.0,12.8897,3.2664,2.4157,2.0341,2.1459,66.1357,11.5609,1.428,2.813,0.775,Chevron,1.0,0.7810752,17.228712,10.546970510721208,1.5892959835062508,8.770333531808014,11.295236940213648,0.6978419800599536,5.135813928572492,3.514856857346625,0.9592747862401794
9802.25,12.957,3.631,2.6794,2.2018,2.4343,65.1966,12.7272,1.5147,2.813,0.775,Chevron,1.0,0.7410388,18.549953,11.580690967381,1.6626030561546985,9.008336732502036,9.76451153064624,0.7020041175350821,5.6964563419345104,3.672258117163839,0.958124266330473
9802.5,13.0242,4.0736,2.936,2.3619,2.7762,64.2576,14.1127,1.6111,2.813,0.775,Chevron,1.0,0.69691265,20.148136,12.86553349620104,1.7517602817841864,8.837192768208505,8.730698391421168,0.70664035870116,6.364563476459274,3.8548853875041535,0.9578866682310231
9802.75,12.9933,4.6082,3.256,2.6562,3.1094,61.1857,15.5795,1.7059,2.813,0.775,Chevron,1.0,0.65464723,21.884174,14.287882728993893,1.8469058930564115,8.290492448448967,8.26577718837044,0.7111111812005062,7.073822690246605,4.043904034099423,0.9584019521363099
9803.0,12.9624,5.1986,3.6261,3.0553,3.4257,58.1139,16.9284,1.7874,2.813,0.775,Chevron,1.0,0.6197252,23.519775,15.644874685436488,1.9339941174755888,7.582082858176273,8.201528335883893,0.7148167903252113,7.727439212606305,4.214515548402708,0.9592495128795009
9803.25,12.9261,5.2632,4.1277,3.5386,3.6951,58.6063,17.9858,1.8481,2.813,0.775,Chevron,1.0,0.5947821,24.825623,16.737219506800173,2.001596955589356,6.942034789666448,8.305662874809574,0.7174634249466898,8.240532177117455,4.3464763523144025,0.9600454629374273
9803.5,12.8897,5.1077,4.7768,4.1489,4.015,59.0988,18.6859,1.8872,2.813,0.775,Chevron,1.0,0.57929635,25.699959,17.473039253592493,2.0460708297853163,6.490780462313869,8.41833561812825,0.7190948439858825,8.5805248171866,4.433127458587096,0.9606018410206941
9803.75,12.8824,4.3378,5.6551,5.0122,4.3779,60.3691,19.074,1.9097,2.813,0.775,Chevron,1.0,0.57084197,26.18468,17.88541112703085,2.071158046552048,6.231461009589767,8.454628818769864,0.719938740638744,8.769003380704877,4.481045807560106,0.960890852157053
9804.0,12.8751,3.8696,5.1261,4.7973,3.9515,61.6394,19.2413,1.9227,2.813,0.775,Chevron,1.0,0.5666952,26.385395,18.065255890190603,2.083522922285923,6.11208239468953,8.364431387419929,0.720233099329703,8.850038145547057,4.5019634512080575,0.9609449743101641
9804.25,12.7734,3.5449,3.7001,3.7473,3.028,64.613,19.2611,1.933,2.813,0.775,Chevron,1.0,0.56471795,26.386106,18.089750754833226,2.089083675597108,6.081424452221197,8.074685752566374,0.7201084373666263,8.85903115749783,4.505233108402132,0.9607661018714538
9804.5,12.6716,2.9739,2.9586,2.9191,2.5008,67.5865,19.1625,1.9469,2.813,0.775,Chevron,1.0,0.56347454,26.211124,17.991353294789793,2.091875679055558,6.111659257457058,7.446488214883037,0.719542166355003,8.809806214980755,4.494851279842356,0.9602762385428074
9804.75,12.5698,2.8825,2.6298,2.5079,2.2072,69.157,18.9383,1.9699,2.813,0.775,Chevron,1.0,0.5620935,25.836826,17.764941063404084,2.0942094947440744,6.195693048456923,6.310446964012101,0.7183962119532105,8.69849653286304,4.470378118190478,0.9593367002320824
9805.0,12.468,3.0341,2.4094,2.259,1.9741,70.7274,18.57,2.0074,2.813,0.775,Chevron,1.0,0.55982345,25.2262,17.39462866470218,2.09796846847204,6.329409452330757,4.511730022518661,0.7164745013711785,8.515768355932451,4.429880241680413,0.9577774045399462
9805.25,12.5117,3.592,2.6911,2.4852,2.2037,69.5617,18.058,2.0632,2.813,0.775,Chevron,1.0,0.55591357,24.37754,16.885982872784137,2.105127078970382,6.490293095668751,2.032138375842502,0.7136406298860684,8.261739089088238,4.373297493466465,0.955487526194368
9805.5,12.5553,4.1499,2.9727,2.7115,2.4334,68.396,17.4411,2.138,2.813,0.775,Chevron,1.0,0.5496425,23.356367,16.28599583899975,2.117893863088581,6.622885947562077,0.9404180033404296,0.709931598290635,7.955598775631995,4.30470540748011,0.9525016858537391
9805.75,12.5952,4.6234,3.3707,2.9709,2.8281,67.064,16.7927,2.228,2.813,0.775,Chevron,1.0,0.54065824,22.288,15.675548265397548,2.137924315559661,6.652603420548521,4.042894274701021,0.7056301931808822,7.633719414012629,4.232074242632068,0.9490523516097483
9806.0,12.6352,5.0817,3.7898,3.2363,3.2527,65.732,16.1973,2.3242,2.813,0.775,Chevron,1.0,0.5294898,21.314392,15.139061971485615,2.164800289988108,6.533422413083559,6.8582613377459785,0.7012513198911573,7.3380174573189025,4.164842992843494,0.9455528642997955
9806.25,12.7079,5.8849,4.2186,3.4751,3.7316,61.3847,15.7251,2.4137,2.813,0.775,Chevron,1.0,0.5177257,20.546486,14.735036224335431,2.195039609382417,6.29607300217211,9.059137035156938,0.697421104252547,7.103341277394452,4.11116672609373,0.9424948988041977
9806.5,12.7806,6.8522,4.6494,3.7006,4.2324,57.0373,15.4201,2.4838,2.813,0.775,Chevron,1.0,0.5074866,20.04408,14.488249908864498,2.222994425921374,6.043087211726913,10.500264678260162,0.6946950870103423,6.951503923109096,4.07650558015218,0.9403000181231416
9806.75,12.7588,7.3232,5.0643,3.8506,4.7649,56.7945,15.302,2.526,2.813,0.775,Chevron,1.0,0.50060135,19.826775,14.401413956344127,2.2430968385724643,5.885413956710707,11.19965009610196,0.6934221566724947,6.892211054817238,4.0635957276635875,0.9392200506603614
9807.0,12.737,7.2569,5.4627,3.9283,5.3234,56.5516,15.3726,2.5385,2.813,0.775,Chevron,1.0,0.4977372,19.889622,14.469440229952337,2.2529003330620894,5.875126979480799,11.250725504743375,0.6936833274298041,6.926249796717911,4.072956991180665,0.9393007340834061
9807.25,12.6789,7.0487,5.7016,3.9457,5.7561,55.6999,15.6182,2.5253,2.813,0.775,Chevron,1.0,0.49824673,20.209806,14.68342660909891,2.254005857397856,5.985154440979685,10.743046077778658,0.6953014496044769,7.04675297039248,4.103018392811329,0.94040272823405
9807.5,12.6207,6.8234,5.5855,3.8662,5.886,54.8481,16.0017,2.4939,2.813,0.775,Chevron,1.0,0.5007701,20.737568,15.02021373656392,2.2501669112146643,6.133637447496695,9.773170086424305,0.6978604338182239,7.235380497262176,4.1491761249335415,0.9422237043862534
9807.75,12.479,6.5483,5.337,3.7526,5.8145,55.003,16.4409,2.4529,2.813,0.775,Chevron,1.0,0.5042221,21.365559,15.41487218439579,2.2438646875672186,6.240703462731415,8.521966343217477,0.7007069979517304,7.45170910796237,4.201333174550708,0.9443024050744758
9808.0,12.3372,6.091,4.9133,3.599,5.2401,55.1579,16.7748,2.4098,2.813,0.775,Chevron,1.0,0.508726,21.87783,15.718558500349522,2.2331112518386846,6.296596678651772,7.33209179854409,0.7029305225053953,7.616748950170981,4.240047190642549,0.9460092616902872
9808.25,12.4317,5.5824,4.4362,3.4353,4.507,54.5265,16.7368,2.3696,2.813,0.775,Chevron,1.0,0.51612335,21.912249,15.66900466069579,2.209921244409796,6.379925310120263,6.738637558668305,0.7032905529902375,7.599866166278254,4.233308413106163,0.9465130854969614
9808.5,12.5262,5.1878,4.0514,3.3004,4.0192,53.8951,16.0011,2.3339,2.813,0.775,Chevron,1.0,0.52967227,21.046053,14.958571973651647,2.1623873573811,6.515352234211108,7.34875712836455,0.7000821350815749,7.241652938321452,4.14123213372608,0.9447474512048342
9808.75,12.6279,4.9233,3.766,3.1906,3.7645,52.3542,14.3911,2.3009,2.813,0.775,Chevron,1.0,0.5517528,19.12623,13.493986219197511,2.084528938015256,6.233809651815974,9.403757746305535,0.6910115878173451,6.45625034214532,3.9387221384033966,0.9394866580838873
9809.0,12.7297,4.7231,3.5089,3.0654,3.46,50.8133,12.1288,2.2672,2.813,0.775,Chevron,1.0,0.578897,16.51333,11.591447044551373,1.9906285108752664,4.430388459275667,12.198813034788882,0.6732240912267893,5.353633463113897,3.6432178087686733,0.9297144016767158
9809.25,12.7697,4.6588,3.3222,2.9171,3.0645,50.7116,9.7495,2.23,2.813,0.775,Chevron,1.0,0.59885764,13.503264,9.55272711828351,1.9101401616809184,2.018286904112922,14.343490507582136,0.6436587112921005,4.197514395778405,3.3063596440263154,0.9154207741980258
9809.5,12.8097,4.5911,3.177,2.8073,2.7274,50.6098,7.7102,2.1886,2.813,0.775,Chevron,1.0,0.5988584,10.342561,7.560042973965406,1.8594600228980296,1.947511426870822,15.038836566845038,0.5998979870658774,3.212821628365572,2.9729694383236644,0.8985948245127183
9809.75,12.8206,4.5045,3.2595,2.909,2.7116,50.803,6.1786,2.1454,2.813,0.775,Chevron,1.0,0.57684726,7.7522254,5.9830151377022265,1.8349366002492244,3.1655207053017484,14.471119593119022,0.5415401102905081,2.48169026239352,2.6611077742372524,0.8834983825483799
9810.0,12.8315,4.418,3.3421,3.0106,2.6959,50.9963,5.116,2.1044,2.813,0.775,Chevron,1.0,0.5468356,6.0677238,4.952262359470129,1.816384794610625,3.200501183148364,13.686333652792957,0.4719380822481974,1.9837416014231888,2.3751002197357405,0.8751472745429321
9810.25,12.8351,4.2962,3.6258,3.24,2.754,52.3596,4.4147,2.0694,2.813,0.775,Chevron,1.0,0.5237787,5.078167,4.328777959465981,1.7900194411597743,1.946271332910931,13.500558559979966,0.3989199446701868,1.6634825537221771,2.122047989788741,0.8760737709623032
9810.5,12.8388,4.1744,3.9095,3.4694,2.8122,53.7228,3.9703,2.0427,2.813,0.775,Chevron,1.0,0.5086912,4.4863997,3.945804623126984,1.761400249906981,0.6169653898450063,13.77097714265526,0.3326024628737369,1.466578434576589,1.9144015633027278,0.8842356198185646
9810.75,12.757,4.313,4.0902,3.6563,2.8278,56.7341,3.7015,2.0245,2.813,0.775,Chevron,1.0,0.49916777,4.132289,3.712568630278111,1.7375820339363692,0.2990309409188408,14.172287777902245,0.2809094138648693,1.3508958189983875,1.7616146474929253,0.8947702308518755
9811.0,12.6752,4.4989,4.252,3.8355,2.8357,59.7455,3.5485,2.0135,2.813,0.775,Chevron,1.0,0.49342257,3.9301329,3.5780361949801445,1.7213742445911298,0.8323571926206639,14.5083563649799,0.2463033483946953,1.2865550938947117,1.6625235854084708,0.9036361714245087
9811.25,12.568,4.6815,4.3754,3.9583,2.9002,61.767,3.4685,2.0078,2.813,0.775,Chevron,1.0,0.49019068,3.8240118,3.507047023296356,1.7121753990198487,1.111345633454111,14.72380720092396,0.2264199170346769,1.253423431316504,1.6065426286070474,0.909328516380031
9811.5,12.4607,4.8571,4.483,4.0554,2.9923,63.7886,3.4324,2.0059,2.813,0.775,Chevron,1.0,0.48842436,3.776132,3.475055300325155,1.7082496411696189,1.242725216325466,14.838743647758172,0.2169722427046146,1.2385952916949194,1.5801974121805773,0.9121543454780626
9811.75,12.5298,5.0667,4.63,4.1724,3.0694,64.2743,3.4238,2.0077,2.813,0.775,Chevron,1.0,0.48714542,3.7651763,3.468152424901724,1.7086760370964438,1.2954151790911843,14.893856796511235,0.2145630860812133,1.2350643945705175,1.5736311277088948,0.9128037425637028
9812.0,12.5989,5.3123,4.8205,4.3158,3.1246,64.76,3.4385,2.0151,2.813,0.775,Chevron,1.0,0.48536217,3.786038,3.4834011913836003,1.7143898126828427,1.3058365968765562,14.922841909441576,0.2181261694519721,1.2410521824357186,1.583935138459403,0.9114619495551202
9812.25,12.6697,5.6155,5.04,4.4873,3.2222,61.2753,3.4852,2.0332,2.813,0.775,Chevron,1.0,0.48169813,3.8509822,3.5301073274016384,1.7292609105475338,1.288515075222039,14.94880432089642,0.2293938917503087,1.2601789792389806,1.6163866363830377,0.9074974052913115
9812.5,12.7406,6.03,5.3008,4.7076,3.4292,57.7906,3.5864,2.0712,2.813,0.775,Chevron,1.0,0.47400865,3.9903688,3.631073245733977,1.7608961403537842,1.2456292029326534,14.981839496244495,0.2522709303528457,1.3020233609120384,1.6831988433961746,0.8997932541319955
9812.75,12.6552,6.53,5.5742,4.9179,3.7226,53.9263,3.7807,2.1426,2.813,0.775,Chevron,1.0,0.4592171,4.2536874,3.825023594468832,1.821277441919869,1.172364759669698,14.99685233268603,0.2909684519747553,1.3836986102563669,1.7995802230354383,0.8878607833761326
9813.0,12.5698,7.261,5.8563,5.0393,4.2529,50.0621,4.1285,2.2662,2.813,0.775,Chevron,1.0,0.4331982,4.7126064,4.1728812626600265,1.928569626359088,1.0749972789155051,14.898525004011642,0.3469877591759412,1.5334523398636482,1.9774397152131797,0.8735706381860822
9813.25,12.4426,8.1393,6.2015,5.1289,4.9645,45.9337,4.7249,2.4647,2.813,0.775,Chevron,1.0,0.39293262,5.470129,4.770341604471207,2.107536245364751,0.9617474331987282,14.49116544144315,0.4168455538807594,1.7979034920292356,2.221041958136734,0.8622177050732511
9813.5,12.3153,9.2025,6.7842,5.2473,5.9873,41.8052,5.7269,2.764,2.813,0.775,Chevron,1.0,0.34035018,6.6857395,5.770810312569141,2.3862206151173906,0.7667378960544374,13.667850393726818,0.4926830135626938,2.255819794033444,2.5303330170065292,0.860612532309784
9813.75,12.3807,10.4485,7.5934,5.4051,7.363,40.6707,7.4062,3.1871,2.813,0.775,Chevron,1.0,0.28424087,8.600157,7.400384860217571,2.780281610111093,0.07851718536401,12.764531702453857,0.5655632379660264,3.0437504972745333,2.9132464988736775,0.8724897571188942
9814.0,12.4462,11.6862,8.3589,5.6055,8.9058,39.5363,10.2423,3.7411,2.813,0.775,Chevron,1.0,0.22358827,11.516044,9.983947354853154,3.3478521046456797,2.522408493666916,10.511557973706145,0.6284831383353562,4.400889290613515,3.4029276459196307,0.8953645733593839
9814.25,12.5771,12.8833,9.0111,5.8902,10.7835,37.9821,15.0462,4.3954,2.813,0.775,Chevron,1.0,0.17371535,16.159922,14.153546431183814,4.056024693659948,5.932750919276537,7.721147252583436,0.6775771738046081,6.728701524557303,4.07551155208537,0.922210667749058
9814.5,12.7079,13.9884,9.5812,6.1501,12.5807,36.4278,22.9826,5.0669,2.813,0.775,Chevron,1.0,0.16986042,23.758343,20.651369029581545,4.400445537185173,10.143460576342347,13.153100768020431,0.7121676074593174,10.600765901942038,5.0545712921027235,0.9460779825373331
9814.75,12.7588,14.5881,9.6997,6.2737,13.9348,37.982,34.9614,5.6449,2.813,0.775,Chevron,1.0,0.14590119,37.46247,32.7507372007072,5.037142142160967,6.3231529609592245,10.7664946737592,0.734048160843703,16.463754087274484,6.443443155380988,0.9633126958605402
9815.0,12.8097,15.1877,9.8182,6.3972,15.2889,39.5363,49.7368,6.0518,2.813,0.775,Chevron,1.0,0.09962777,55.519615,49.61002082960307,6.22408412605665,0.2549001351050518,2.846824515956408,0.0,1.0464165641991012,1.0464165641991012,0.9556423648218649
9815.25,12.8025,14.1941,7.7506,5.7796,11.3899,39.1296,62.4567,6.2786,2.813,0.775,Chevron,1.0,0.06725494,71.374725,64.83190495512635,7.363304353176717,3.802962620705785,17.276213696950236,0.0,1.0999785238714177,1.0999785238714177,0.9091086583040373
9815.5,12.7952,13.1437,6.5188,5.4525,9.056,38.7229,67.5848,6.3569,2.813,0.775,Chevron,1.0,0.059550963,75.44307,68.80052773720026,7.68922987962432,1.798818280442132,20.958798779661777,0.7539543790993406,32.45719518913221,10.106824411410376,0.9804249788312739
9815.75,12.7843,11.8404,6.4112,5.4131,7.6252,40.4851,62.9653,6.3101,2.813,0.775,Chevron,1.0,0.066014566,71.77118,65.23462392253428,7.411677551921056,3.604086572341089,17.457370753570565,0.0,1.036768836995012,1.036768836995012,0.9645351637867671
9816.0,12.7734,10.5133,6.6008,5.4404,6.0551,42.2472,50.6209,6.1303,2.813,0.775,Chevron,1.0,0.09622118,56.328022,50.42179481424391,6.321059575380062,0.3933260486401645,3.111749431187082,0.0,1.048341226256632,1.048341226256632,0.9538878897005256
9816.25,12.8207,9.5971,6.8913,5.5064,4.7216,42.0044,35.9296,5.7933,2.813,0.775,Chevron,1.0,0.13947438,38.191742,33.498083209693434,5.157414472436787,6.767447425817618,10.976223008703393,0.7350482180984326,16.937135928002366,6.555214981944176,0.9640925595599339
9816.5,12.8679,8.3248,7.0108,5.0932,4.1525,41.7615,23.8041,5.2993,2.813,0.775,Chevron,1.0,0.15579599,24.14074,21.13171440216899,4.595067910748453,11.226576925113784,13.289153081568262,0.7140427324687411,11.000727658781884,5.15434022859538,0.9473398569300759
9816.75,12.8643,7.2257,6.2558,4.6849,3.751,45.0648,15.6672,4.7032,2.813,0.775,Chevron,1.0,0.14405942,16.269594,14.452507730916142,4.397519191197977,7.753090974034013,6.499421857501753,0.6806905833126092,7.028299598268155,4.158984855885597,0.9237423887249612
9817.0,12.8606,6.2822,5.4273,4.3389,3.3537,48.3681,10.7019,4.0975,2.813,0.775,Chevron,1.0,0.17748792,11.710871,10.355990416795017,3.719324909210002,3.232225896382749,9.229410391458154,0.6331405707140894,4.618994827838181,3.475546231834022,0.8963796582671776
9817.25,12.8243,5.5917,4.7303,4.0239,3.0071,52.4781,7.7576,3.5639,2.813,0.775,Chevron,1.0,0.2075924,8.811285,7.8048134421408175,3.215896122971268,0.6086088756937386,9.764692528654903,0.5721041963913822,3.206528296423901,2.9813891066410356,0.8716441611479423
9817.5,12.7879,4.9747,4.0185,3.6541,2.707,56.588,6.0129,3.1431,2.813,0.775,Chevron,1.0,0.24101497,6.903306,6.146487531989813,2.8026878018275565,2.2216822496601067,10.83046031537156,0.5018913274750451,2.384573576327769,2.5995970828300115,0.8564896572271148
9817.75,12.8324,6.5247,3.9226,3.5437,2.7019,59.6744,4.9785,2.8394,2.813,0.775,Chevron,1.0,0.28274298,5.723861,5.122640354976058,2.468338302878128,2.8952567033455376,13.068313626888491,0.4305834007849008,1.908951020872435,2.2982195047813,0.8538791795333744
9818.0,12.877,8.0747,3.8268,3.4334,2.6968,62.7607,4.38,2.6378,2.813,0.775,Chevron,1.0,0.31840247,5.0160832,4.520540684595704,2.248450117760814,3.2086914291256674,14.760401934914924,0.3687791684960999,1.6411041014799974,2.0732748965001937,0.860475892625711
9818.25,12.8743,8.4268,4.2776,3.7868,3.0025,61.129,4.067,2.5188,2.813,0.775,Chevron,1.0,0.3422333,4.6333838,4.2015532071590425,2.124419402741798,3.308414240448544,15.657479643409635,0.3266343636846844,1.5043505998009097,1.9318004639212836,0.8690758650089621
9818.5,12.8715,8.7789,4.7285,4.1402,3.3081,59.4972,3.9635,2.4659,2.813,0.775,Chevron,1.0,0.35464108,4.5044703,4.092398429438472,2.073555816901,3.252136481354153,15.910790506468226,0.3110993392778717,1.4598503921686197,1.8808143411090734,0.8733166258399352
9818.75,12.8552,12.0652,6.3985,5.261,4.1033,54.7815,4.0434,2.4696,2.813,0.775,Chevron,1.0,0.35727155,4.6059504,4.166724308729171,2.0832490468764737,3.050015054883794,15.644272478276893,0.3245696432849634,1.4944482358848266,1.9224101116164476,0.8707592265798909
9819.0,12.8388,15.3516,8.0684,6.3819,4.8984,50.0658,4.3229,2.5293,2.813,0.775,Chevron,1.0,0.3508353,4.9564705,4.438489746853709,2.151398086560123,2.673893609699727,14.94096838808671,0.3647703640359063,1.6167313628671982,2.053094709118868,0.8635812619139125
9819.25,12.7916,20.8885,12.2814,8.71,7.0728,46.3856,4.8636,2.6532,2.813,0.775,Chevron,1.0,0.33565962,5.6229715,4.965916227996349,2.2832448493708686,2.1037138744211896,13.94373400531929,0.4247856029449509,1.8586331288047808,2.2640344356161286,0.8575929391480505
9819.5,12.7443,26.4253,16.4944,11.0381,9.2471,42.7054,5.787,2.8572,2.813,0.775,Chevron,1.0,0.31387654,6.7365294,5.863160610407591,2.483707925227506,1.3160637706513034,13.071961177813735,0.4941956365917774,2.2825575313432624,2.5446998848163926,0.8592672391941945
9819.75,12.7443,22.9794,16.2338,11.0906,9.9396,42.414,7.3045,3.1621,2.813,0.775,Chevron,1.0,0.2873685,8.489312,7.303365667298436,2.756565679017608,0.0155292313171825,12.824841750178429,0.5622916781186927,2.9955939898270225,2.892922908872799,0.8716550213552554
9820.0,12.7443,19.5334,15.9731,11.143,10.632,42.1225,9.7587,3.5885,2.813,0.775,Chevron,1.0,0.24426162,11.098068,9.551234066084028,3.1828080409415054,2.1259587231493056,11.30533535066168,0.6212920209429389,4.169080947995749,3.3265586752532537,0.8925044051504699
9820.25,12.7752,16.7535,13.5564,9.4685,10.1828,43.0587,13.637,4.1452,2.813,0.775,Chevron,1.0,0.19297999,14.978184,13.028609037548303,3.804457801553853,4.461325529454403,8.220163042703529,0.6674345379170386,6.04482393629316,3.8877930207441103,0.9162224225403829
9820.5,12.8061,14.0457,10.9067,7.6074,9.6101,43.9948,19.4181,4.8115,2.813,0.775,Chevron,1.0,0.16879648,20.222086,17.649221143111586,4.294840168731006,9.109433244696511,10.738019978572044,0.7002543371595009,8.85948838615772,4.625408669166226,0.9373872760299574
9820.75,12.8442,11.7103,8.5808,6.2763,8.0421,44.517,27.0266,5.5211,2.813,0.775,Chevron,1.0,0.15263526,27.470627,24.03199313342571,4.733320191293912,11.080220473808348,14.268529979643322,0.7214303689736173,12.576760171315874,5.532887068353554,0.9530274496459662
9821.0,12.8824,9.4636,6.3504,5.0895,6.233,45.0392,35.1411,6.1698,2.813,0.775,Chevron,1.0,0.12882575,35.786484,31.59297946207225,5.305309177858294,10.096782792592569,14.011650655478403,0.733735796552373,16.547855797448342,6.470100438375605,0.9628464227040402
9821.25,12.9006,7.9015,5.0534,4.259,5.1066,45.6204,41.6864,6.6573,2.813,0.775,Chevron,1.0,0.10974883,42.16715,37.54928482285887,5.802469456089427,9.92437624055118,12.84049905983767,0.7401280796272631,19.75340179870346,7.215334747314834,0.968159779635089
9821.5,12.9188,6.6337,4.1607,3.5708,4.3105,46.2016,45.5981,6.9271,2.813,0.775,Chevron,1.0,0.09934623,45.711555,40.90789507684857,6.100782363267807,10.285965694078117,11.928767258047284,0.4963714181636587,10.34241478693582,6.605028491202065,0.6891747030819778
9821.75,12.9879,5.8452,3.7183,3.2085,3.8052,45.3402,47.3038,6.9592,2.813,0.775,Chevron,1.0,0.09589302,47.541756,42.61279755537957,6.214830762537932,9.9167560420525,10.696189755461385,0.7442475353976943,22.506101266954936,7.849559184686514,0.9716830952539138
9822.0,13.0569,5.3518,3.53,3.0573,3.4513,44.4788,47.6531,6.7387,2.813,0.775,Chevron,1.0,0.09748101,48.92612,43.80685432205349,6.195185192915778,8.07134410551782,8.065573583691538,0.0,1.0990395579652277,1.0990395579652277,0.9098853564938186
9822.25,12.9152,5.2428,3.5451,3.1142,3.2818,44.4526,47.1864,6.2565,2.813,0.775,Chevron,1.0,0.10405691,50.716904,45.23639843089879,6.057578407958361,4.132549991313622,3.1794388562557208,0.7445911824931385,22.452915702363462,7.829207645475093,0.9721381234919503
9822.5,12.7734,5.4991,3.7247,3.3538,3.2847,44.4263,46.1199,5.5546,2.813,0.775,Chevron,1.0,0.11837598,53.126495,46.99882544005662,5.757762044904217,1.90574012531818,3.657545906171769,0.0,1.0508232448283117,1.0508232448283117,0.9516348300454512
