DEPTH:1,Rv,Rh,Csh_pred,Rss_pred,fun,nfev,jac_norm,Rv_sim,Rh_sim
9720.0,3.96939868534378,1.2172609037628033,0.5777246919959699,5.551498517031399,5.6388704072309226e-05,129,1.533874414100964,3.9694003047480138,1.217261273059778
9720.25,4.3239727461389235,1.145893318364809,0.6357807133531715,6.961525062531167,7.052186669775025e-05,111,1.4943340843604662,4.323972838911591,1.1458939529880086
9720.5,2.8104060993312014,0.780289732427067,0.9907555402861644,1.7957917378192678,0.0031688617200033684,21,0.0043865208502166615,2.8035964591996896,0.7790940448507317
9720.75,4.815735025685232,1.0400273638707076,0.7239197875059845,10.067188195186905,0.00010189719863235986,129,0.042272129513596136,4.815737818398779,1.040026659125109
9721.0,2.473704575849399,0.857057645140451,0.7709549662684808,1.3316457018149297,1.6196887239733348e-05,105,0.8063755728292298,2.4737031548038697,0.8570580696540654
9721.25,4.104549124549934,0.8575796756501705,0.8833265252416849,13.924664543869842,0.01653211683214106,69,1.3306314361604867,4.109436512682064,0.8709624919140909
9721.5,4.402007653905647,1.062322131461697,0.7010271955321224,8.12789552644369,8.246363328282427e-05,117,0.6585057208091668,4.402009220994646,1.0623213313389195
9721.75,3.6620286988121715,1.1243979519237395,0.6339936655335454,5.1327164682528315,5.235246127125678e-05,120,0.6314754767610552,3.6620309215466884,1.1243979379582836
9722.0,4.083793152844216,0.9879284357315701,0.7618162608790027,8.148341066127449,8.258657916462727e-05,141,1.7472941853293227,4.083791484616044,0.9879278454288403
9722.25,3.9544006060116135,0.9507936861021586,0.7963600167321032,8.417983468985254,8.525819741943234e-05,129,0.23363766308283837,3.9543987398409954,0.9507941433529171
9722.5,5.329499995251744,0.8594471983944817,0.8989145370940852,27.7077798801399,0.0002777853053628142,147,1.5295041507358,5.329500348124796,0.8594476536472255
9722.75,6.036492592475745,0.8320393137504489,0.9234190018361274,44.71817399973946,0.008487463342226772,87,1.2490864167899185,6.022140053130812,0.8380677775095496
9723.0,3.3781941037441547,1.112422973100815,0.6308097544975658,4.343907193590545,4.454740314102408e-05,117,0.9363342904951664,3.3781960026431364,1.1124232359938213
9723.25,4.510413888108547,0.8832751333514707,0.8711725124007198,15.988861449425404,0.0001609468668537623,123,1.9279984965177157,4.510413127485686,0.8832744888214309
