DEPTH:1,Rv,Rh,Csh_pred,Rss_pred,fun,nfev,jac_norm,Rv_sim,Rh_sim
9720.0,3.498946222360418,1.1949437433809822,0.5739018600874038,4.422833252568612,4.520297435547145e-05,123,1.5264045984955281,3.4989469544889302,1.1949443316593125
9720.25,4.856057989315717,1.0532833809216413,0.7134599423875319,9.943094288997406,0.00010044386069368145,126,1.1867351319737092,4.856057628351647,1.053284093245657
9720.5,3.163593229359925,0.7797309171125621,1.0,0.2927,0.12184234431541979,39,0.9732387694071019,2.813,0.775
9720.75,4.472121195925342,0.9367955982140925,0.8151332743808901,11.787691762669358,0.0001190078273982842,147,1.6006051736369256,4.472121879605481,0.9367963192869081
9721.0,2.7034596351040703,0.6215079956530984,0.8854837876288685,0.2927,0.08654505852146376,54,0.47427581331787233,2.5243847899610374,0.6519752182715901
9721.25,3.4395100899837887,0.7987928342215544,1.0,0.2927,0.19648818662107365,39,1.0687731423943563,2.813,0.775
9721.5,4.312545983935406,1.051358955337803,0.7087988130430272,7.962529094509086,8.095409078838466e-05,123,0.05038732868802827,4.312548984590512,1.0513582649930349
9721.75,3.645169139643344,1.0119356299185793,0.730454178263348,5.900293027360777,6.0109625126817285e-05,120,0.557122607516699,3.6451669360017966,1.0119357990025144
9722.0,4.181305792106904,0.8544617519273415,0.9025207768249857,16.849891685501362,0.00016936411871471766,144,1.8248074258154185,4.18130529729449,0.8544612461458415
9722.25,3.508090369901278,0.9588586946989914,0.7796323406623108,5.967238795621607,6.078944860458771e-05,120,0.3481562276869859,3.5080922203832654,0.9588584522251976
9722.5,5.779861802627107,0.9593353590489527,0.7989853648446863,17.5724175033473,0.0001764994351410346,129,1.8318748220713899,5.779858924540308,0.9593356135704048
9722.75,5.938116464629301,0.8458127274622873,0.9145984467860797,39.4062178373459,0.0003947249612678844,147,3.2174652084665247,5.938117640404673,0.8458131382886086
9723.0,3.290768992684427,1.2086916978541002,0.5515868450451767,3.8784699719600133,3.9766995013786376e-05,117,0.13336487329860489,3.2907707516362166,1.2086915260526858
9723.25,3.8438397064972967,1.0161214106392111,0.7314069224768229,6.650928235271128,6.787152559304355e-05,123,0.7853332514998288,3.8438409560245685,1.0161205831879307
9723.5,4.325091589987683,1.0135981752775403,0.7414717529077444,8.661834857758965,8.769160038598597e-05,129,1.9735290163409296,4.325089023308507,1.0135978529318974
9723.75,4.422615335392181,0.7908466557515766,0.9995402846133378,2.6368235257171375,0.407029387198346,9,0.00011030782939239439,2.8129190089640046,0.7752516455097326
9724.0,4.935432549184906,0.7060452054568402,1.0,0.2927000000000004,0.4872777150332865,36,0.21737916914566963,2.813,0.775
9724.25,2.9545352293297498,0.8138373595502364,0.9441934715814381,5.349211946637725,5.506622733457307e-05,132,0.8484311813255504,2.9545371840755346,0.8138373043053414
9724.5,3.865687822630396,0.9673189789434067,0.7784924126441128,7.565369029714403,7.675456498052786e-05,129,1.8622992716658964,3.8656857979968757,0.9673186643784906
9724.75,4.54933697999426,0.9538232324997507,0.7989047511038653,11.44741356289765,0.00011564581172480217,138,2.4432615006208356,4.549339544503065,0.9538237587557262
9725.0,3.7102672086316377,1.0969119018017248,0.6577163271632179,5.434414981776304,5.529873339806293e-05,132,1.2066025070373159,3.7102675479917595,1.096911368121432
9725.25,5.80112942264004,0.9458048640160314,0.8115883753363223,18.672589013853607,0.00018755786601741493,144,0.14453449368087823,5.801130932598372,0.945804382272667
9725.5,4.795229333006357,1.2907144574550904,0.5525695117063745,7.243246675487209,7.329765105345325e-05,126,1.9924676996106334,4.795227433274453,1.2907139439119188
9725.75,6.522106055013084,0.9011503667748995,0.8561117120476596,28.590702362094998,0.0002866932602176341,129,3.6044446319895527,6.522109460226851,0.901150163323201
9726.0,4.446221160872479,1.4925263873075452,0.4444024450018781,5.752571999226157,5.8262063897476325e-05,129,1.155762939611773,4.4462190155109935,1.4925262427255468
9726.25,6.333488306170092,0.9145216190768101,0.8425925226263703,25.178413822439023,0.0002528276536899994,132,4.066042711355562,6.333483370207436,0.9145216363259822
9726.5,7.455245525729894,1.3403073612849752,0.551857829277982,13.171861677914903,0.00013238056491819794,129,0.1942161933122449,7.45524275854991,1.3403077430918464
9726.75,6.512834140089234,1.475839083106428,0.48523204411130333,10.00037714240368,0.00010063186854439787,132,1.8216009165290605,6.512831439796283,1.4758389281024331
9727.0,12.110063183567465,0.8371516322533348,0.8590873275305597,67.5848,0.088117989577355,69,0.002738947060054546,11.940167438656093,0.9004265519271843
9727.25,6.570043246333223,0.8112523045963255,0.9421350915474231,67.5848,0.016882872506244886,78,0.0012665983344769122,6.561014277308618,0.8220207083708884
9727.5,6.877239676611746,1.1766100799923727,0.6387655952806303,14.063965981405604,0.00014172409804019773,123,0.21675193428441766,6.877235998810932,1.176610710650358
9727.75,11.606077154662005,0.9134827264659262,0.8464197139633632,60.066979706463705,0.0006013354514457434,156,6.239700630173931,11.606082580054492,0.913482862598606
9728.0,10.584718460090697,1.015461315586362,0.7578231660914502,34.904108673891514,0.00035003977027849134,126,0.8302188452567617,10.584723095258248,1.0154607031781808
9728.25,8.901021540015943,1.6799220676735755,0.4284323586595466,13.464449030039505,0.00013550305583061867,138,1.8134060710239441,8.901023598957739,1.6799210227423984
9728.5,8.805095014434082,1.0149626901345208,0.7584199640472273,27.684994161289943,0.003530571361093633,102,1.0689145520028485,8.821577243701576,1.012830092771742
9728.75,8.133667171433475,0.9820409865706192,0.7830205957513162,27.334520718717478,0.00027397201429149126,150,1.1503087025980596,8.133664956819075,0.9820413298075679
