DEPTH:1,Rv,Rh,Csh_pred,Rss_pred,fun,nfev,jac_norm,Rv_sim,Rh_sim
9720.0,4.284848101256104,0.6693837655958583,1.0,0.2927,0.41717209528053806,36,0.02470295083160601,2.813,0.775
9720.25,5.796933031557745,1.900826428586573,0.337556948976732,7.317433855697118,7.382018040710765e-05,138,1.0296911015267898,5.796930906500501,1.9008271034598676
9720.5,1.5967280962228259,1.0317542307021346,0.26056820771607914,1.1681275297045313,1.259110834245463e-05,111,1.2503382657082798,1.5967290012109414,1.0317542050788286
9720.75,4.337468615985216,0.9232211573585156,0.8280411635876531,11.678297511219135,0.00011805135416785178,147,2.3047883050342985,4.3374662444785175,0.9232204962394999
9721.0,2.6581184877265716,0.6450022801170211,0.8973686021533641,0.2927,0.05067900161535516,57,0.43517675805332584,2.5543380880071234,0.6628962046747534
9721.25,2.1156111417485963,0.9175943688738065,0.5657764369445496,1.2069358871325713,1.5080082991594895e-05,72,0.3771414186201711,2.115609118415214,0.9175931399886951
9721.5,4.194245990767467,1.0592059659022321,0.7004016972004233,7.4233342915602805,7.525714022714062e-05,120,1.6720086504049987,4.194248329090149,1.0592063299237018
9721.75,4.487498305849275,0.5377180554336233,0.9134235415753533,0.2927,0.4916957868501544,60,0.2325707738729109,2.594801351832363,0.6782435300410655
9722.0,3.341639861832061,0.6427354267754325,0.953245034447973,0.2927,0.2283090806858185,45,0.16245667320706536,2.6951634603192263,0.719564021085923
9722.25,3.1412995026983452,0.9675343794924434,0.7553784969086054,4.1550788843779,4.287337032822507e-05,123,0.7294652244162559,3.141301353963744,0.967534550632749
9722.5,4.295695232759185,1.2655223468024355,0.5565777576369306,6.156750454211617,6.271648564409503e-05,120,0.8446833023747757,4.295693324309047,1.2655232687848719
9722.75,5.523557771410869,0.7980234135512193,0.9582468855785838,67.5848,0.014303561598286038,108,0.0006759930888428705,5.517424376681083,0.8083647104523052
9723.0,2.339240119942379,0.5149906240564478,0.7518522633951625,0.2927,0.0973597875864995,60,1.0389221474701846,2.187593259434828,0.5500790303090641
9723.25,2.5851332709368458,1.4208743791097194,0.3374848066145968,2.469056254699402,2.575709891131802e-05,114,1.1678143428950414,2.5851320430684748,1.420875228302519
9723.5,4.4629103797879655,0.8484729889313292,0.9101154357472042,21.168876721977334,0.00021252822084084544,138,2.0362655186998166,4.46290998063297,0.8484725086393673
9723.75,3.1996412354672117,0.6459550415811557,0.9467408474695677,0.2927,0.20954057892261344,48,0.2069400457639494,2.6787709578775516,0.7124743751960518
9724.0,4.843348921899539,0.8821891174777088,0.8732829346083673,18.835673177778567,0.0001893094490658855,123,3.7697095619904473,4.843346124817327,0.8821888070294157
9724.25,3.1803102134864814,0.7218532218235454,0.9953997719773497,0.2927,0.15065028188659038,45,0.018536952908683797,2.801406045314515,0.7691696311921767
9724.5,2.1656920133216673,0.9338521899903508,0.5745952167964223,1.2913741118423188,1.471353279878599e-05,108,0.9342879672266795,2.1656930689313305,0.9338520528976185
9724.75,4.316286577867076,1.171996641230199,0.6172595908830578,6.740688052413857,6.817213275659872e-05,129,0.28716169296474303,4.3162849320646055,1.1719968657364226
9725.0,7.9464493700525045,0.7301787779509041,0.9225672987163245,67.5848,0.14810970670673618,72,0.0012230640933244864,7.828455441005975,0.8392393899898486
9725.25,8.138425413277602,0.8550536039764819,0.9051282685234994,58.94593876765607,0.0005901831603865048,132,6.899985213202358,8.138429093751919,0.8550539017433716
9725.5,5.853531780116789,1.4600244474679496,0.48502991116410543,8.717288461419168,8.802164168999697e-05,129,2.0476980590124234,5.853531953489776,1.4600253403245038
9725.75,6.957079145377455,1.2764064411955036,0.581686126176657,12.719619416796151,0.00012823860140893134,117,2.3821903211731383,6.9570763447335455,1.2764055793485876
9726.0,3.0253886788779694,2.284028590365379,0.11452581374555341,3.052856900484979,3.118176027971785e-05,117,0.9858225675177676,3.0253870937744503,2.28402820589108
9726.25,3.2024376267365096,0.7550055375675016,1.0,0.2927,0.1439371602944126,36,0.5056073867567553,2.813,0.775
9726.5,10.101308626836756,0.8680032810799195,0.887596875426469,67.5848,0.005942617804482199,81,0.0023332662327524576,10.093552704251834,0.8718780194424172
9726.75,6.677071623244417,1.1736613860082428,0.6397002068753138,13.537610564492633,0.0001361651257763531,147,2.3850795357244277,6.677074967729519,1.1736616051333637
9727.0,18.160068339169886,0.867344431697221,0.7521782490329479,56.725317216892144,0.23147130900358304,60,0.9949911064490825,16.173644851381358,1.02572373299572
