DEPTH:1,Rv,Rh,Csh_pred,Rss_pred,fun,nfev,jac_norm,Rv_sim,Rh_sim
9720.0,3.580515143306901,0.5874151100884604,0.9263296373878641,0.2927,0.34496664269012894,45,0.25972712882980586,2.6273285851086343,0.6911058090145794
9720.25,5.562905550050023,2.0304383783317284,0.30148925305446606,6.74980815940122,6.813982014963471e-05,132,0.13322535783775055,5.562902808004619,2.0304386888462185
9720.5,1.442433313280502,1.1707803044456453,0.11891828469807082,1.257450877416504,1.3525471818870178e-05,102,1.2731966266142167,1.4424341108377225,1.170779603097566
9720.75,5.286305357111624,0.84384149591963,0.9164206104246965,32.40529524236895,0.00032485043994850727,135,0.27088820117808093,5.286305972489356,0.8438409845406607
9721.0,2.6052685048421496,0.652022355604392,0.8960287102536716,0.2927,0.02714385197384356,66,0.448447881843027,2.5509611584523286,0.6616467103477256
9721.25,2.3356278361781,1.0048543841200732,0.5765747244993908,1.6855947222557697,1.8491138230708987e-05,105,0.8365742970690824,2.3356281096703086,1.0048537560886972
9721.5,4.1544647031776245,1.0676371140010203,0.6927306604592589,7.17876009059905,7.296139710906453e-05,117,1.4567436440623283,4.154464219631696,1.067636276645945
9721.75,5.606985435634552,0.5353182297941326,0.9144984225156957,0.2927,0.6038174497000359,45,0.19047713694913698,2.597510374266308,0.6792964569094401
9722.0,3.8678031117503644,0.7146889798737639,1.0,0.2927,0.2930184225275087,36,0.21657848185551543,2.813,0.775
9722.25,3.3581761621820014,0.9760424539703918,0.7567162966766714,5.053918504335787,5.198506611229415e-05,123,0.4683379963117583,3.3581789525805847,0.9760422966098657
9722.5,3.6637916289606935,1.4472745608016389,0.433815034764169,4.315670988818231,4.4030796729679915e-05,126,1.2682606060542034,3.663789721564942,1.447274062969011
9722.75,6.421427696072292,0.8028750380920707,0.9445002471976249,67.5848,0.022937180306056196,87,0.0009523420647476871,6.4078188885648775,0.8199872325545977
9723.0,2.30152778205298,0.4322775958668148,0.6820737975497692,0.2927,0.20965833453177243,30,1.2201791694571478,2.011730591964683,0.50857463955879
9723.25,2.61550443872817,1.5156593361462414,0.2958434115073683,2.5325268814845954,2.6360813328920304e-05,117,1.1476102060850941,2.6155030057023034,1.5156601934113945
9723.5,3.9675750082406567,0.7037982444039578,1.0,0.2927,0.3428777207557877,36,0.1744187730145726,2.813,0.775
9723.75,3.564151383424459,0.7337002765215945,1.0,0.2927,0.24272606177310965,36,0.3384538549185854,2.813,0.775
9724.0,4.044265661800458,0.7985501640743656,1.0,0.2927,0.33949607640732704,39,0.8751376690466482,2.813,0.775
9724.25,2.664023363026472,0.7880581685931919,0.9189787216328579,0.9742581591058145,1.4179413092245284e-05,108,0.4635378447506851,2.664022785463601,0.7880586931643777
9724.5,2.2247624244476487,0.803320471374955,0.6961989888837745,0.8767421947005964,1.1891032618741736e-05,123,0.46090698022267673,2.2247629209683577,0.803320928660648
9724.75,4.412566888987236,1.0494498588061623,0.7117705493957296,8.36262115240766,8.464317637555646e-05,132,0.9188082101173042,4.412564255820298,1.0494500741540689
9725.0,7.649367390838928,0.7290450834222185,0.9269818830696936,67.5848,0.14491391465870765,78,0.00115152074214573,7.542514866186417,0.8352920596895258
9725.25,9.864115318742375,0.8692948009655697,0.8882379907755426,65.85955108321224,0.0032601389342399372,90,0.36603661826349937,9.859209223732194,0.8712239433487557
9725.5,6.95026382758649,1.324678281448514,0.5567692788071499,12.147324357459018,0.0001225520241765636,126,0.1569299325471938,6.950259316804548,1.3246789361683016
9725.75,5.156606127387286,1.386928268812144,0.5085535179750572,7.581792848071661,7.669460924261914e-05,123,1.9585742235563244,5.1566064686905255,1.3869291105557617
9726.0,2.8144691424327175,2.6047044143786193,0.030608366884034333,2.8145133809360527,2.9004381798039458e-05,111,0.4746209949927708,2.8144670588171268,2.6047046753424246
9726.25,2.8630448493842917,0.7704468828225414,1.0,0.2927,0.021360355955883155,36,0.36183906558204204,2.813,0.775
9726.5,9.963110426668617,0.7555654802007592,0.8925439667387308,67.5848,0.1525388111802726,81,0.0018164120509189456,9.773120695192276,0.8671074741722706
9726.75,5.332978506617188,1.287386525367896,0.5624345079803131,8.572083441607639,8.646669059468266e-05,132,0.5679477507241836,5.332976179709478,1.2873867520735358
9727.0,16.53455912756689,0.6783617836842087,0.8047138507930185,67.5848,0.367664751019688,54,0.0030638647853285625,15.462035399204765,0.9604026462369435
