DEPTH:1,Rv,Rh,Csh_pred,Rss_pred,fun,nfev,jac_norm,Rv_sim,Rh_sim
9720.0,4.333533015016035,0.9467332153852787,0.8042693573560399,10.58150715869062,0.00010689701983819362,135,0.25294232840023495,4.333534898554721,0.9467327103762142
9720.25,6.126713319268071,1.4335995064730314,0.4994772839985212,9.433497788759823,9.515839722620005e-05,138,1.033609115379847,6.126709534511852,1.4335995984514185
9720.5,2.1283510426490104,0.9539626039399461,0.5430343951358385,1.3147452307652374,1.5233114218937842e-05,111,0.7445884693546702,2.128349103136022,0.953962493475872
9720.75,4.123142855926925,1.03016306098258,0.7240167722406934,7.560175182053145,7.650843627387283e-05,126,1.1365642875075466,4.123140729481901,1.0301631120015893
9721.0,2.614552718565641,0.6107031918496799,0.9713437909212678,1.0242401324098038,0.2398368019842213,51,0.025232814465997466,2.76174092324269,0.780442214743572
9721.25,3.0075910674044968,0.7672292167786723,1.0,0.2927,0.06965015286318516,39,0.6150755637834914,2.813,0.775
9721.5,4.018874696133079,1.310737942288504,0.5217992906653122,5.3346991034387,5.455776769360563e-05,117,0.49450964928734414,4.018878299993032,1.3107378121813544
9721.75,4.092861745470814,0.5853794683049547,0.9419336916711422,0.2927,0.4068011482341977,60,0.17078675149769815,2.66665548311878,0.7073236490182396
9722.0,3.625464812988475,0.6133534943254421,0.9467845113370714,0.2927,0.30569748487186643,60,0.17178005138502253,2.6788810039228212,0.7125215035490088
9722.25,4.206875303760147,1.1284574839900638,0.6461669845235315,6.752364537536399,6.837539077848986e-05,123,1.4943849721563156,4.206877233377568,1.1284577629600074
9722.5,6.338832157986819,0.8737623821839307,0.8842741464586943,33.280145270719814,0.0003336772541855811,126,4.189840235562554,6.338836391421006,0.8737621455604778
9722.75,10.623847559011402,0.7418360129238736,0.8826732049645146,67.13773958901493,0.16600994272842523,69,0.033038235466227,10.360015537471327,0.8766695021452952
9723.0,2.962981286610969,0.7280903672050338,0.983767174188185,0.2927,0.07869727688332229,57,0.06597386114512863,2.772088409106483,0.7548104530384533
9723.25,2.771015834774545,1.1512889337432564,0.5430014762736988,2.7211279645626396,2.8248254970707875e-05,117,0.3662805240993506,2.771014615433396,1.1512890736364403
9723.5,3.9701944711859123,1.0215782282821817,0.7289741001986504,7.082674639400674,7.18380958390804e-05,120,1.6433313251674029,3.9701924110025706,1.0215779945322252
9723.75,2.662731069406297,1.1809411825457161,0.5027795203636294,2.510784669613632,2.6513791032384355e-05,114,0.8946880132017455,2.6627323484718257,1.1809419568210868
9724.0,3.8440918146998366,0.7458264687671333,1.0,0.2927,0.300545792886478,36,0.47586879753783934,2.813,0.775
9724.25,2.9762886649963187,0.9104796735521576,0.81149230232247,3.6792157637790295,3.82225366192401e-05,117,1.0891831973947026,2.976288339321968,0.9104792423523891
9724.5,3.1524553505904054,0.9558764395071038,0.7689601204607962,4.282247224397716,4.4365289475893295e-05,120,0.9569484673850616,3.152454701738158,0.9558771329109867
9724.75,4.909580121177444,1.24026623407756,0.5837737802721088,7.850113313383957,7.929160676756996e-05,129,0.583440820535963,4.909578632770837,1.2402667375032852
9725.0,5.5517187966230805,0.6692385714721316,1.0,0.2927,0.5769503263283414,36,0.06554916582631429,2.813,0.775
