DEPTH:1,Rv,Rh,Csh_pred,Rss_pred,fun,nfev,jac_norm,Rv_sim,Rh_sim
9720.0,4.8799347359358745,0.8409653284498336,0.9193631835718428,28.445686352628904,0.0002854291635128603,129,5.531397717024615,4.879938223977469,0.8409652047752914
9720.25,6.873119015124934,1.5597234692760906,0.4558357264735121,10.27419413021333,0.00010344832292373731,141,1.3605882582607363,6.873115283507632,1.5597234204742993
9720.5,1.9751338724945011,1.1757832701310513,0.32644685940212365,1.5690503575654844,1.696935630287617e-05,99,0.9292513027927908,1.9751338115926265,1.175784279415168
9720.75,4.699151634726869,1.1167155539503697,0.6629339930017447,8.408796920106342,8.496126463142755e-05,138,0.6407693855112429,4.699152923833379,1.1167150013884803
9721.0,2.6156365054693826,0.6203258637433385,0.9815511358669792,1.0632771352504922,0.22754311459734325,51,0.015935181994709186,2.7807196005977963,0.7788959448276661
9721.25,2.206491899396899,0.9579856553479409,0.5713744118710806,1.397995156782448,1.577485290128506e-05,111,0.8768530673953379,2.2064927168706077,0.9579851647166152
9721.5,3.9641027215983944,1.261579781413138,0.5492087840706489,5.366513429789074,5.446854838640449e-05,123,1.5624750712641748,3.964101423906545,1.261579315379779
9721.75,4.749633774362398,0.6309365792864836,0.9841403685183976,0.2927,0.46827948102301264,45,0.04170526704563787,2.7730289707769176,0.7552627918676308
9722.0,3.496139486001494,0.7072547784083046,1.0,0.2927,0.22117133383173912,36,0.045424697195522314,2.813,0.775
9722.25,3.8912801652646554,1.0122577574098928,0.7359413061453771,6.896495274199184,6.998783225767146e-05,123,1.3830026300319584,3.8912824284665617,1.012257927902133
9722.5,5.053417401424145,1.0049537890067566,0.7553402351936049,11.970285036595465,0.00012092183942378527,129,0.4757461992926006,5.053419203318567,1.004952923446
9722.75,6.714036183469059,0.7725544957087813,0.9375117121814459,63.40605525384793,0.07163517544246194,81,1.4349131901746741,6.599356276508001,0.8259834180406046
9723.0,2.631398625832245,0.7080277850787302,0.9265930922154417,0.3386671726121118,2.8433868040127093e-05,120,0.38711891622662176,2.631366878311632,0.7080366101668554
9723.25,3.113000189772439,1.3497491979355907,0.4462580173732193,3.3547682340909564,3.446427370430249e-05,120,1.3928145040346436,3.1129998160697356,1.349749945207963
9723.5,3.7677168389809013,1.048251803890336,0.7006807154658945,6.002629885596669,6.099844117337762e-05,117,1.616487696374857,3.7677177352853954,1.0482522678566706
9723.75,3.1929507684506517,0.9388134913784091,0.7903920628199544,4.625671959828194,4.744542229208306e-05,117,1.2423557913873906,3.192950430283698,0.9388130670797302
9724.0,4.031379628415626,0.8300273408259009,0.873814729423015,12.581750555365247,0.06218436880633393,78,1.283354974916141,4.045672432027836,0.8790960660366379
9724.25,2.5507133403867375,0.8710519071242169,0.7851513147614024,1.5922025668528417,1.8441415261603307e-05,99,0.6722508598126157,2.5507132765456784,0.8710524406833646
9724.5,3.2150209680625794,0.8152240522248541,0.9466659788601807,10.350774465381551,0.00010455903073198832,132,2.5958700710644753,3.2150198226838502,0.8152237167238156
9724.75,4.826002914124662,1.1333546276066968,0.6525188011004214,8.606128771391834,8.708819193979677e-05,126,1.6567481252417937,4.826003330862878,1.1333554019729846
9725.0,6.1406707122512385,0.6227183914123491,0.9803552935835889,0.2927,0.6490334434599206,54,0.044213610573899206,2.763489446418719,0.750699987828861
9725.25,6.627340613327155,0.8092246726239314,0.9412887355762389,67.5848,0.019626065988807156,84,0.001044878051920863,6.615834277002968,0.8227508272608749
9725.5,6.520977309025166,1.4608120698131823,0.4915313171849725,10.10544677424354,0.00010222308852072908,120,2.4073993589589118,6.520980805798309,1.4608131252196732
9725.75,5.982139505611222,1.7559213098528215,0.38086883040242203,7.931683478628991,7.999420003434482e-05,138,1.2549575066547087,5.982136488923366,1.755921226859922
9726.0,2.9597667342576743,2.9996215504534463,0.0,2.9796271432750054,0.010923311243560012,33,2.278890846689474,2.9796271432750054,2.9796271432750054
9726.25,4.599160753073473,0.7194957285826075,1.0,0.2927,0.4572331818170213,36,0.302727674752059,2.813,0.775
9726.5,12.15001858426644,0.9491807271251274,0.8137683176296089,52.94958760803077,0.0005303090783908717,135,0.02270437774571887,12.150021058554074,0.9491801484071577
